"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"WPG",2017-10-29,1,60,45.14,42.32,2.82,51.61,45.14,42.32,6.36,0.32,6.04,95.21,6.36,0.32,3.18,2.22,0.96,58.91,3.18,2.22,7,7,0,28.38,98.68,127.06
"WPG",2017-10-31,1,60,37.33,52.06,-14.72,41.77,37.33,52.06,1.56,0.82,0.74,65.59,1.56,0.82,1.65,2.02,-0.37,44.95,1.65,2.02,6,4,-2,10.14,96.04,106.18
"WPG",2017-11-02,1,60,43.25,45.88,-2.63,48.53,43.25,45.88,3.04,1.83,1.21,62.46,3.04,1.83,2.18,1.57,0.61,58.18,2.18,1.57,3,7,4,13.14,92.19,105.33
"WPG",2017-11-04,1,63.12,35.79,67.29,-31.51,34.72,34.02,63.97,1.9,2.67,-0.77,41.58,1.8,2.53,1.89,3.51,-1.62,35,1.8,3.33,7,3,-4,8.89,93.95,102.84
"WPG",2017-11-06,1,60,51.46,35.39,16.07,59.25,51.46,35.39,2.8,0.36,2.44,88.59,2.8,0.36,1.92,1.82,0.09,51.26,1.92,1.82,4,3,-1,12.09,98.57,110.66
"WPG",2017-11-10,1,60,40.47,52.73,-12.26,43.42,40.47,52.73,1.42,5.81,-4.38,19.7,1.42,5.81,1.14,2.29,-1.14,33.32,1.14,2.29,4,6,2,7.34,80.05,87.38
"WPG",2017-11-11,1,60,37.66,53.61,-15.95,41.26,37.66,53.61,2.47,0.64,1.82,79.35,2.47,0.64,1.63,1.45,0.18,52.87,1.63,1.45,4,2,-2,12.36,97.25,109.61
"WPG",2017-11-14,1,60,46.5,44.81,1.69,50.92,46.5,44.81,3.65,0.79,2.86,82.22,3.65,0.79,2.4,2.14,0.26,52.85,2.4,2.14,6,4,-2,11.66,97.13,108.79
"WPG",2017-11-16,1,65,36.05,51.61,-15.55,41.13,33.28,47.64,1.09,1.2,-0.11,47.59,1.01,1.11,1.54,1.57,-0.03,49.52,1.43,1.45,6,7,1,4.14,95.69,99.83
"WPG",2017-11-18,1,60,53.61,48.49,5.13,52.51,53.61,48.49,5.38,1.83,3.55,74.58,5.38,1.83,1.67,1.82,-0.15,47.81,1.67,1.82,2,0,-2,16.4,93.45,109.85
"WPG",2017-11-20,1,60,42.54,45.23,-2.68,48.47,42.54,45.23,2.19,3.11,-0.92,41.34,2.19,3.11,1.74,1.95,-0.21,47.11,1.74,1.95,4,3,-1,8.32,88.22,96.54
"WPG",2017-11-22,1,60,57.58,50.51,7.06,53.27,57.58,50.51,1.15,0.35,0.8,76.56,1.15,0.35,2.3,1.72,0.57,57.13,2.3,1.72,5,4,-1,3.97,98.83,102.81
"WPG",2017-11-24,1,60,52.81,66.34,-13.52,44.33,52.81,66.34,2.21,0.85,1.36,72.14,2.21,0.85,2.72,3.21,-0.49,45.89,2.72,3.21,3,4,1,6.88,97.31,104.19
"WPG",2017-11-25,1,60,58.7,57.17,1.53,50.66,58.7,57.17,0,4.14,-4.14,0,0,4.14,2.45,2.13,0.32,53.48,2.45,2.13,2,3,1,0,87.48,87.48
"WPG",2017-11-27,1,60,48.7,27.28,21.42,64.1,48.7,27.28,5.52,1.99,3.54,73.55,5.52,1.99,2.06,1.11,0.95,65.03,2.06,1.11,4,9,5,19.88,87.24,107.11
"WSH",2017-10-05,1,65,60.98,45.97,15.01,57.02,56.29,42.44,4.03,3.67,0.36,52.31,3.72,3.39,2.49,1.76,0.73,58.59,2.3,1.63,5,1,-4,14.21,85.7,99.91
"WSH",2017-10-07,1,60,36.12,52.23,-16.11,40.89,36.12,52.23,5.4,1.92,3.48,73.74,5.4,1.92,2.34,3.25,-0.92,41.8,2.34,3.25,4,4,0,24.25,93.86,118.11
"WSH",2017-10-09,1,63.13,39.61,65.87,-26.26,37.55,37.64,62.6,1.51,2.88,-1.37,34.35,1.43,2.74,1.38,2.99,-1.61,31.51,1.31,2.84,7,6,-1,7.6,90.41,98.01
"WSH",2017-10-11,1,60,48.17,51.27,-3.1,48.44,48.17,51.27,1.68,1.11,0.58,60.33,1.68,1.11,1.4,2.95,-1.55,32.22,1.4,2.95,6,4,-2,8.87,96.82,105.69
"WSH",2017-10-13,1,60,44.47,35.47,9,55.63,44.47,35.47,2.85,1.46,1.39,66.14,2.85,1.46,3.21,1.41,1.81,69.56,3.21,1.41,8,7,-1,11.58,92.29,103.87
"WSH",2017-10-14,1,60,38.79,61.51,-22.72,38.67,38.79,61.51,1.96,8.11,-6.15,19.49,1.96,8.11,1.12,3.38,-2.26,24.84,1.12,3.38,3,3,0,11.06,80.28,91.34
"WSH",2017-10-17,1,60,46.76,53.39,-6.63,46.69,46.76,53.39,0,0.99,-0.99,0,0,0.99,1.34,2.8,-1.46,32.34,1.34,2.8,2,3,1,0,96.28,96.28
"WSH",2017-10-20,1,61.93,54.26,55.24,-0.98,49.55,52.57,53.52,3.46,3.97,-0.51,46.58,3.35,3.84,2.51,2.33,0.19,51.94,2.44,2.25,5,5,0,10.15,87.37,97.52
"WSH",2017-10-21,1,60,57.88,40.65,17.23,58.74,57.88,40.65,0.85,2.04,-1.19,29.39,0.85,2.04,2.63,2.14,0.48,55.08,2.63,2.14,6,4,-2,2.41,89.97,92.38
"WSH",2017-10-26,1,60,37.79,47.05,-9.26,44.54,37.79,47.05,2.21,4.41,-2.21,33.33,2.21,4.41,2.12,2.26,-0.14,48.44,2.12,2.26,8,4,-4,10.64,83,93.64
"WSH",2017-10-28,1,60,52.42,58.6,-6.18,47.22,52.42,58.6,3.38,2.11,1.27,61.6,3.38,2.11,3.6,3.01,0.59,54.46,3.6,3.01,5,1,-4,12.17,93.38,105.55
"WSH",2017-10-29,1,60,37.74,54.93,-17.19,40.72,37.74,54.93,0.99,2.08,-1.08,32.35,0.99,2.08,1.42,2.56,-1.14,35.68,1.42,2.56,3,2,-1,3.66,93.92,97.57
"WSH",2017-11-02,1,60,43.99,56.92,-12.93,43.59,43.99,56.92,4.23,1.43,2.8,74.74,4.23,1.43,1.37,2.08,-0.72,39.61,1.37,2.08,4,4,0,22.66,95.48,118.14
"WSH",2017-11-04,1,60,46.29,44.08,2.21,51.22,46.29,44.08,2.68,1.35,1.33,66.46,2.68,1.35,2.44,1.85,0.6,56.95,2.44,1.85,4,2,-2,8.86,94.94,103.8
"WSH",2017-11-06,1,64.23,73.9,45.73,28.17,61.78,69.03,42.71,1.82,1.76,0.06,50.86,1.7,1.64,2.7,1.39,1.31,66.04,2.52,1.3,4,7,3,5.03,93.24,98.27
"WSH",2017-11-07,1,60,36.66,41.37,-4.71,46.98,36.66,41.37,0.79,1.85,-1.05,30.04,0.79,1.85,0.87,1.74,-0.87,33.3,0.87,1.74,5,2,-3,3.39,93.3,96.7
"WSH",2017-11-10,1,60,49.91,49.14,0.77,50.39,49.91,49.14,2.02,1.1,0.92,64.71,2.02,1.1,2.17,2.09,0.07,50.83,2.17,2.09,5,7,2,7.32,95.53,102.85
"WSH",2017-11-12,1,65,29.16,53.72,-24.56,35.18,26.92,49.59,0.83,0.78,0.05,51.51,0.77,0.72,1.11,2.55,-1.44,30.34,1.03,2.36,2,6,4,5.27,96.92,102.18
"WSH",2017-11-14,1,60,46.22,55.08,-8.86,45.63,46.22,55.08,2.39,4.98,-2.59,32.46,2.39,4.98,1.64,2.51,-0.86,39.63,1.64,2.51,5,3,-2,10.31,82.27,92.58
"WSH",2017-11-16,1,60,34.74,53.93,-19.2,39.18,34.74,53.93,1.11,6.04,-4.94,15.47,1.11,6.04,1.66,3.91,-2.25,29.85,1.66,3.91,11,9,-2,5.32,80.37,85.69
"WSH",2017-11-18,1,60,53.89,37.67,16.22,58.86,53.89,37.67,1.57,0.34,1.23,82.23,1.57,0.34,2.21,1.55,0.66,58.75,2.21,1.55,4,5,1,4.31,98.58,102.89
"WSH",2017-11-20,1,60,49.69,59.67,-9.98,45.44,49.69,59.67,1.13,2.61,-1.48,30.18,1.13,2.61,3.07,2.89,0.18,51.5,3.07,2.89,5,3,-2,4.31,93.03,97.34
"WSH",2017-11-22,1,60,50.55,38.56,11.99,56.73,50.55,38.56,3.6,1.64,1.96,68.74,3.6,1.64,2.07,1.61,0.45,56.16,2.07,1.61,4,2,-2,13.93,92.57,106.5
"WSH",2017-11-24,1,60,54.36,54.82,-0.46,49.79,54.36,54.82,1.99,0.35,1.64,85.15,1.99,0.35,2.69,2.68,0.02,50.15,2.69,2.68,3,3,0,5.93,98.46,104.39
"WSH",2017-11-25,1,60,40.64,46.25,-5.61,46.77,40.64,46.25,2.65,2.03,0.62,56.64,2.65,2.03,1.6,2.15,-0.55,42.64,1.6,2.15,1,3,2,13.07,91.31,104.39
