"Team","Date","GP","TOI","CF","CA","C+/-","CF%","CF/60","CA/60","GF","GA","G+/-","GF%","GF/60","GA/60","xGF","xGA","xG+/-","xGF%","xGF/60","xGA/60","PENT","PEND","P+/-","Sh%","Sv%","PDO"
"CAR",2017-01-14,1,60,69.35,53.86,15.49,56.28,69.35,53.86,5.95,3.43,2.52,63.43,5.95,3.43,3.98,2.87,1.11,58.08,3.98,2.87,0,0,0,14.59,87.86,102.45
"CAR",2017-01-17,1,48.27,36.04,51.21,-15.17,41.31,44.8,63.65,0.99,4.55,-3.56,17.83,1.23,5.66,2.26,2.33,-0.07,49.25,2.81,2.89,1,1,0,4.74,86.66,91.4
"CAR",2017-01-20,1,51.8,44.02,58.68,-14.66,42.86,50.99,67.97,0,6.01,-6.01,0,0,6.96,1.89,4.53,-2.64,29.43,2.19,5.24,2,2,0,0,84.8,84.8
"CAR",2017-01-21,1,44.65,31.44,33.19,-1.74,48.65,42.25,44.6,0.8,3.16,-2.36,20.14,1.07,4.24,1.87,2.32,-0.46,44.52,2.51,3.12,2,4,2,3.57,81.58,85.14
"CAR",2017-01-23,1,49.83,39.81,36.07,3.74,52.47,47.93,43.42,0,3.6,-3.6,0,0,4.34,1.67,1.16,0.5,58.9,2.01,1.4,4,5,1,0,82.45,82.45
"CAR",2017-01-26,1,49.17,36.28,39.44,-3.17,47.91,44.27,48.13,0,1.75,-1.75,0,0,2.13,2.15,2.71,-0.57,44.16,2.62,3.31,1,5,4,0,92.6,92.6
"CAR",2017-01-31,1,44.13,50.08,18.63,31.45,72.89,68.08,25.32,3.05,0,3.05,100,4.15,0,3.25,0.54,2.7,85.65,4.41,0.74,3,5,2,13.8,100,113.8
"CAR",2017-02-03,1,51.03,46.09,27.4,18.69,62.72,54.19,32.21,0.8,0.8,-0.01,49.77,0.94,0.94,2.18,1.53,0.65,58.73,2.56,1.8,2,1,-1,4.14,94.56,98.7
"CAR",2017-02-04,1,50.77,35.16,57.08,-21.92,38.12,41.55,67.47,3.91,3.04,0.87,56.24,4.62,3.59,1.15,2.47,-1.32,31.82,1.36,2.92,3,3,0,19.71,90.32,110.03
"CAR",2017-02-07,1,48.77,28.57,48.14,-19.57,37.25,35.15,59.23,0,3.05,-3.05,0,0,3.75,1.43,1.46,-0.03,49.42,1.75,1.79,3,2,-1,0,87.78,87.78
"CAR",2017-02-11,1,50.65,38.32,44.28,-5.97,46.39,45.39,52.46,0.8,4.37,-3.56,15.51,0.95,5.17,2.96,2.43,0.53,54.92,3.51,2.88,3,3,0,4.77,81.8,86.57
"CAR",2017-02-17,1,38.3,24.92,29.45,-4.53,45.84,39.04,46.14,1.11,1.16,-0.05,48.92,1.74,1.82,0.92,1.6,-0.68,36.44,1.43,2.5,2,1,-1,7.75,94.06,101.82
"CAR",2017-02-19,1,53.47,46.8,53.74,-6.95,46.54,52.51,60.31,0,3.7,-3.7,0,0,4.15,2.56,3.24,-0.68,44.12,2.87,3.63,1,3,2,0,87.95,87.95
"CAR",2017-02-21,1,41.8,40.26,31.63,8.62,56,57.79,45.41,0,1.83,-1.83,0,0,2.63,2.05,1.93,0.13,51.6,2.95,2.76,3,4,1,0,90.15,90.15
"CAR",2017-02-24,1,51.93,57.83,45.67,12.16,55.87,66.81,52.77,2.54,0,2.54,100,2.93,0,3.01,1.86,1.15,61.79,3.47,2.15,1,2,1,8.64,100,108.64
"CAR",2017-02-26,1,55.2,45.44,45.19,0.25,50.14,49.39,49.12,0,2.63,-2.63,0,0,2.86,2.51,2.21,0.3,53.15,2.73,2.4,0,1,1,0,88.37,88.37
"CAR",2017-02-28,1,59.8,36.5,42.26,-5.76,46.34,36.63,42.41,2.11,0.73,1.38,74.21,2.12,0.74,1.51,1.84,-0.33,45.03,1.51,1.84,2,2,0,10.85,97.18,108.03
"CAR",2017-03-01,1,49.88,34.47,37.89,-3.42,47.64,41.46,45.57,0.82,2.41,-1.58,25.49,0.99,2.9,1.07,1.3,-0.23,45.2,1.29,1.56,4,2,-2,4,80.24,84.24
"CAR",2017-03-03,1,51.38,42,31.82,10.18,56.89,49.04,37.16,1.89,2.62,-0.73,41.91,2.21,3.06,2.37,1.47,0.9,61.76,2.76,1.71,3,2,-1,7.06,85.28,92.33
"CAR",2017-03-05,1,50.68,45.01,42.51,2.49,51.42,53.28,50.33,1.58,0.86,0.72,64.8,1.87,1.01,2,2.34,-0.34,46.08,2.36,2.76,3,2,-1,6.19,95.68,101.87
"CAR",2017-03-07,1,52.8,35.01,37.96,-2.95,47.98,39.79,43.14,0.88,1.1,-0.22,44.5,1.01,1.25,1.04,1.75,-0.72,37.17,1.18,1.99,1,2,1,4.18,94.45,98.63
"CAR",2017-03-09,1,46.22,38.79,41.04,-2.25,48.59,50.36,53.28,2.07,0,2.07,100,2.68,0,2.54,2.29,0.25,52.62,3.3,2.97,4,3,-1,9.36,100,109.36
"CAR",2017-03-11,1,54.48,57.17,36.08,21.1,61.31,62.96,39.73,0.88,2.35,-1.47,27.21,0.97,2.59,2.14,1.58,0.56,57.57,2.35,1.74,2,2,0,2.89,87.49,90.38
"CAR",2017-03-13,1,52,47.89,35.69,12.2,57.3,55.26,41.18,7.1,3.55,3.56,66.7,8.2,4.09,2.45,1.74,0.71,58.46,2.83,2.01,3,4,1,26.46,83.28,109.74
"CAR",2017-03-14,1,52.5,52.17,48.74,3.44,51.7,59.62,55.7,2.41,2.34,0.06,50.67,2.75,2.68,2.27,1.89,0.38,54.52,2.6,2.17,1,3,2,10.07,91.8,101.87
"CAR",2017-03-16,1,49.85,37.8,46.09,-8.29,45.06,45.5,55.48,0.96,0,0.96,100,1.15,0,1.51,2.15,-0.64,41.21,1.81,2.59,1,4,3,6.85,100,106.85
"CAR",2017-03-18,1,49.22,49.18,43.03,6.15,53.33,59.96,52.46,3.16,0.81,2.35,79.67,3.85,0.98,2.8,3.21,-0.41,46.56,3.41,3.91,1,3,2,10.98,96.29,107.27
"CAR",2017-03-19,1,51.87,32.61,54.99,-22.38,37.23,37.72,63.61,1.74,2.18,-0.44,44.43,2.01,2.52,1.38,3.24,-1.87,29.78,1.59,3.75,2,2,0,10.61,93.97,104.58
"CAR",2017-03-21,1,51.22,27.48,39.95,-12.47,40.75,32.2,46.8,1.82,2.99,-1.17,37.8,2.13,3.51,1.46,1.69,-0.23,46.34,1.71,1.98,4,2,-2,11.03,89.55,100.58
"CAR",2017-03-23,1,54.75,41.27,42.12,-0.86,49.49,45.22,46.16,1.77,1.23,0.54,59,1.94,1.35,1.79,2,-0.21,47.22,1.96,2.19,1,2,1,11.11,94,105.12
"CAR",2017-03-25,1,50.72,34.88,39.96,-5.08,46.6,41.26,47.28,2.4,0.84,1.56,74.09,2.84,0.99,1.78,1.91,-0.13,48.25,2.11,2.26,3,2,-1,10.56,95.98,106.54
"CAR",2017-03-27,1,51.05,47.24,38.57,8.67,55.05,55.52,45.33,1.91,2.38,-0.47,44.49,2.24,2.8,1.8,2.04,-0.24,46.89,2.12,2.4,2,3,1,7.38,88.79,96.17
"CAR",2017-03-28,1,53.48,46.55,37.45,9.1,55.42,52.22,42.01,2.58,0.78,1.79,76.67,2.89,0.88,2.34,2.33,0.01,50.16,2.63,2.61,1,3,2,10.09,95.04,105.12
"CAR",2017-03-30,1,56.27,45.35,39.06,6.29,53.73,48.36,41.65,1.24,1.03,0.21,54.67,1.33,1.1,2.69,1.73,0.96,60.8,2.87,1.85,2,3,1,5.38,94.69,100.07
"CAR",2017-04-01,1,57.28,40.27,32.68,7.6,55.21,42.18,34.23,0,1.04,-1.04,0,0,1.09,1.73,1.37,0.36,55.84,1.81,1.43,0,1,1,0,94.83,94.83
"CAR",2017-04-02,1,51.17,44.01,37.93,6.08,53.71,51.61,44.48,1.04,1,0.04,51.08,1.22,1.17,1.81,1.88,-0.07,49.08,2.13,2.21,2,3,1,3.98,95.39,99.38
"CAR",2017-04-04,1,51.87,29.02,52.54,-23.53,35.58,33.57,60.78,1.95,4.66,-2.71,29.49,2.25,5.39,0.86,2.81,-1.94,23.5,1,3.25,1,3,2,11.22,85.13,96.35
"CAR",2017-04-06,1,49.53,39.94,35.16,4.78,53.18,48.38,42.59,0,1.93,-1.93,0,0,2.34,1.63,1.99,-0.36,45.09,1.98,2.41,2,3,1,0,89.54,89.54
"CAR",2017-04-08,1,50,49.85,35.98,13.87,58.08,59.82,43.18,3.55,1.84,1.71,65.89,4.26,2.21,3.19,1.6,1.59,66.61,3.83,1.92,3,4,1,11.53,92.62,104.15
"CAR",2017-04-09,1,57.22,42.19,61.51,-19.32,40.69,44.25,64.51,1.7,2.9,-1.2,36.99,1.78,3.04,1.87,2.98,-1.1,38.62,1.97,3.12,1,3,2,7.29,91.98,99.27
"CBJ",2016-10-13,1,49.3,45.99,37.5,8.49,55.08,55.97,45.64,2.16,4.7,-2.54,31.45,2.62,5.72,1.72,3.81,-2.09,31.08,2.09,4.64,2,4,2,9.89,80.92,90.81
"CBJ",2016-10-15,1,48.17,42.59,38.43,4.16,52.57,53.06,47.88,1.19,1.67,-0.48,41.57,1.48,2.08,1.69,1.66,0.03,50.39,2.1,2.07,5,2,-3,5.49,93.19,98.68
"CBJ",2016-10-21,1,49.43,37.51,44.12,-6.61,45.95,45.53,53.55,0.76,1.81,-1.05,29.65,0.93,2.2,3.41,2.54,0.87,57.31,4.14,3.09,2,1,-1,3.45,91.37,94.82
"CBJ",2016-10-22,1,49.38,46.62,41.54,5.08,52.88,56.64,50.47,1.77,0,1.77,100,2.15,0,1.92,1.71,0.21,52.88,2.34,2.08,4,3,-1,8.11,100,108.11
"CBJ",2016-10-25,1,58.9,32.8,57.32,-24.52,36.4,33.41,58.39,1.02,2.06,-1.05,33.01,1.03,2.1,0.9,1.92,-1.02,31.91,0.92,1.96,1,1,0,5.93,92.41,98.34
"CBJ",2016-10-27,1,49.02,36.5,46.18,-9.68,44.15,44.68,56.53,0.81,0,0.81,100,1,0,1.2,2.14,-0.94,35.87,1.47,2.62,1,3,2,4.69,100,104.69
"CBJ",2016-10-28,1,43.18,39.06,37.37,1.69,51.11,54.27,51.92,2.88,0,2.88,100,4,0,2.56,2.4,0.15,51.54,3.55,3.34,4,6,2,10.57,100,110.57
"CBJ",2016-11-01,1,49.45,44.77,51.75,-6.97,46.39,54.33,62.79,1.63,2.25,-0.62,42.07,1.98,2.73,1.56,1.92,-0.36,44.8,1.89,2.33,5,2,-3,7.36,92.23,99.6
"CBJ",2016-11-04,1,49.92,50.58,33.47,17.11,60.18,60.8,40.23,5.86,0,5.86,100,7.04,0,2.22,1.29,0.93,63.26,2.67,1.55,2,6,4,18.34,100,118.34
"CBJ",2016-11-05,1,50.07,27.06,35.21,-8.15,43.45,32.42,42.19,0.8,1.23,-0.43,39.38,0.95,1.47,1.24,1.67,-0.43,42.56,1.49,2.01,5,5,0,5.69,93.86,99.55
"CBJ",2016-11-09,1,48.73,28.53,33.06,-4.53,46.32,35.12,40.7,2.45,1.9,0.55,56.31,3.02,2.34,1.55,1.36,0.19,53.26,1.91,1.68,1,3,2,18.08,90.26,108.34
"CBJ",2016-11-10,1,50.17,26.99,47.04,-20.06,36.45,32.28,56.26,1.78,5.38,-3.6,24.83,2.12,6.43,1.35,2.36,-1.01,36.33,1.61,2.82,2,3,1,15.31,81.44,96.75
"CBJ",2016-11-12,1,50.92,43.23,38.69,4.54,52.77,50.94,45.59,7.22,0,7.22,100,8.51,0,2.34,2.21,0.12,51.37,2.75,2.61,7,5,-2,29.02,100,129.02
"CBJ",2016-11-15,1,51.37,43.01,37.43,5.58,53.47,50.24,43.72,1.21,0.82,0.39,59.6,1.42,0.96,2.05,1.02,1.03,66.75,2.4,1.19,1,2,1,6.13,94.74,100.87
"CBJ",2016-11-18,1,50.92,41.53,33.75,7.77,55.16,48.93,39.77,2.08,1.81,0.27,53.49,2.45,2.13,1.52,1.58,-0.06,49.07,1.79,1.86,1,2,1,10.21,90.44,100.65
"CBJ",2016-11-20,1,55.6,38.12,35.17,2.95,52.02,41.14,37.95,1.12,1.09,0.03,50.58,1.21,1.18,1.16,1.55,-0.39,42.71,1.25,1.67,2,4,2,6.56,93.58,100.14
"CBJ",2016-11-21,1,56.43,68.69,41.1,27.59,62.57,73.03,43.7,0.87,2.22,-1.35,28.2,0.93,2.36,3.7,2.58,1.13,58.96,3.94,2.74,1,0,-1,2.63,90.3,92.93
"CBJ",2016-11-23,1,46.58,38.81,33.29,5.52,53.82,49.99,42.88,0,0.8,-0.8,0,0,1.03,1.07,1.38,-0.31,43.65,1.38,1.78,3,3,0,0,94.59,94.59
"CBJ",2016-11-25,1,49.63,47.28,32.12,15.16,59.55,57.16,38.83,2.69,2,0.69,57.37,3.25,2.42,3,1.41,1.6,68.1,3.63,1.7,2,4,2,8.36,88.76,97.12
"CBJ",2016-11-26,1,56.42,45,47.32,-2.32,48.74,47.86,50.32,0.77,1.06,-0.29,41.98,0.82,1.13,1.92,1.23,0.69,60.9,2.04,1.31,2,1,-1,2.78,94.22,96.99
"CBJ",2016-11-29,1,55.8,48.06,38.86,9.2,55.29,51.68,41.78,3.34,0.8,2.54,80.74,3.59,0.86,2.65,2.76,-0.11,48.96,2.85,2.97,1,1,0,11.58,95.74,107.33
"CBJ",2016-12-01,1,45.17,42.8,27.7,15.11,60.71,56.86,36.79,2.67,0.74,1.93,78.23,3.54,0.99,2.8,0.7,2.1,80.05,3.72,0.93,3,4,1,10.34,93.5,103.83
"CBJ",2016-12-03,1,53.1,60.32,45.91,14.41,56.78,68.16,51.87,1.98,0.84,1.14,70.17,2.24,0.95,2.67,1.93,0.74,58.07,3.02,2.18,5,4,-1,4.82,96.94,101.76
"CBJ",2016-12-05,1,49.63,44.19,25.77,18.42,63.17,53.42,31.15,1.69,0,1.69,100,2.04,0,2.29,1.17,1.13,66.28,2.77,1.41,3,6,3,6.35,100,106.35
"CBJ",2016-12-09,1,51.63,37.28,34.7,2.58,51.79,43.32,40.32,1.78,0,1.78,100,2.07,0,1.67,0.95,0.71,63.63,1.94,1.11,3,1,-2,8.56,100,108.56
"CBJ",2016-12-10,1,49.72,48.96,35.6,13.35,57.9,59.08,42.97,4.15,1.85,2.3,69.2,5.01,2.23,2.13,2.1,0.03,50.34,2.56,2.53,3,3,0,12.25,92.06,104.32
"CBJ",2016-12-13,1,43.02,37.24,28.14,9.1,56.96,51.94,39.25,0.77,0.88,-0.11,46.74,1.07,1.22,2.19,1.22,0.97,64.28,3.05,1.7,2,3,1,3.71,94.61,98.32
"CBJ",2016-12-16,1,46.15,38.98,33.58,5.4,53.72,50.67,43.66,1.89,0,1.89,100,2.46,0,1.21,0.72,0.49,62.66,1.57,0.94,5,5,0,8,100,108
"CBJ",2016-12-18,1,51.53,31.85,36.69,-4.84,46.47,37.08,42.72,1.19,1.06,0.13,52.95,1.38,1.23,2.03,1.13,0.9,64.3,2.36,1.31,4,2,-2,6.58,90.98,97.56
"CBJ",2016-12-20,1,58.37,46.07,53.89,-7.82,46.09,47.35,55.4,2.04,0.78,1.26,72.33,2.1,0.8,2.69,3.13,-0.44,46.22,2.76,3.21,3,3,0,9.4,97.81,107.21
"CBJ",2016-12-22,1,48.95,45.86,26.75,19.11,63.16,56.22,32.79,5.71,0.85,4.86,87.03,6.99,1.04,2.68,2.68,0,50.02,3.28,3.28,5,7,2,24.17,93.94,118.11
"CBJ",2016-12-23,1,48.1,27.33,42.03,-14.7,39.4,34.09,52.43,1.05,1.05,-0.01,49.87,1.31,1.31,1.26,1.83,-0.57,40.75,1.57,2.29,2,3,1,7.12,95.74,102.86
"CBJ",2016-12-27,1,47.63,38.12,48.15,-10.03,44.19,48.02,60.65,3.09,2.89,0.21,51.73,3.9,3.64,2.84,4.42,-1.58,39.13,3.58,5.57,3,3,0,18.81,90.08,108.89
"CBJ",2016-12-29,1,47.38,43.57,33.66,9.91,56.41,55.17,42.62,2.72,0.88,1.84,75.6,3.44,1.11,1.34,1.97,-0.64,40.37,1.69,2.5,6,3,-3,11.01,95.89,106.9
"CBJ",2016-12-31,1,49.5,32.61,31.93,0.68,50.53,39.52,38.7,3.64,1.18,2.45,75.45,4.41,1.43,1.23,1.74,-0.51,41.42,1.49,2.11,6,6,0,18.82,94.03,112.85
"CBJ",2017-01-03,1,47.15,34.89,24.51,10.38,58.74,44.4,31.19,1.18,1.12,0.06,51.3,1.5,1.43,1.08,1.21,-0.13,47.23,1.38,1.54,3,4,1,5.81,92.49,98.3
"CBJ",2017-01-05,1,46.7,32.61,39.79,-7.18,45.04,41.89,51.12,0,5.33,-5.33,0,0,6.84,1.66,1.87,-0.21,47.08,2.13,2.4,4,3,-1,0,76.08,76.08
"CBJ",2017-01-07,1,52.3,48.28,42.71,5.57,53.06,55.39,49,2.85,3.46,-0.61,45.14,3.27,3.97,3.18,1.78,1.4,64.1,3.65,2.04,3,3,0,9.4,86.3,95.7
"CBJ",2017-01-08,1,55.85,45.03,45.79,-0.76,49.58,48.38,49.19,1.5,0,1.5,100,1.61,0,1.31,1.25,0.06,51.24,1.41,1.34,2,3,1,6.76,100,106.76
"CBJ",2017-01-10,1,49.3,44.26,39.4,4.87,52.91,53.87,47.95,2.89,2.72,0.17,51.52,3.52,3.32,3.37,1.79,1.58,65.29,4.1,2.18,1,3,2,13.53,88.19,101.72
"CBJ",2017-01-13,1,48.05,32.79,48.29,-15.5,40.44,40.94,60.3,1.1,0.86,0.24,56.15,1.38,1.08,1.14,1.57,-0.42,42.17,1.43,1.96,3,5,2,5.78,96.83,102.6
"CBJ",2017-01-14,1,46.43,41.04,38.76,2.28,51.43,53.03,50.08,1.75,4.06,-2.32,30.05,2.26,5.25,1.37,1.94,-0.57,41.42,1.78,2.51,3,3,0,7.72,84.76,92.48
"CBJ",2017-01-17,1,48.27,51.21,36.04,15.17,58.69,63.65,44.8,4.55,0.99,3.56,82.17,5.66,1.23,2.33,2.26,0.07,50.75,2.89,2.81,1,1,0,13.34,95.26,108.6
"CBJ",2017-01-19,1,44.55,48.91,44.49,4.43,52.37,65.88,59.91,0,1.64,-1.64,0,0,2.2,2.84,3.05,-0.2,48.27,3.83,4.1,6,4,-2,0,92.9,92.9
"CBJ",2017-01-21,1,44.65,33.19,31.44,1.74,51.35,44.6,42.25,3.16,0.8,2.36,79.86,4.24,1.07,2.32,1.87,0.46,55.48,3.12,2.51,4,2,-2,18.42,96.43,114.86
"CBJ",2017-01-22,1,52.42,34.64,42.91,-8.28,44.66,39.65,49.12,4.01,4.99,-0.99,44.52,4.59,5.72,1.49,2.74,-1.25,35.24,1.71,3.13,3,5,2,17.66,79.89,97.55
"CBJ",2017-01-24,1,56.37,41.12,39.43,1.69,51.05,43.77,41.97,1.93,3.5,-1.58,35.46,2.05,3.73,1.34,2.42,-1.09,35.54,1.42,2.58,2,1,-1,10.15,84.72,94.87
"CBJ",2017-01-26,1,48.17,39.8,41.74,-1.94,48.81,49.58,52,2.85,2.67,0.18,51.67,3.55,3.32,1.95,1.85,0.1,51.29,2.43,2.31,3,1,-2,10.66,88.49,99.15
"CBJ",2017-01-31,1,54.9,38.56,41.98,-3.43,47.87,42.14,45.88,5.34,2.9,2.44,64.79,5.84,3.17,1.74,2.91,-1.17,37.46,1.9,3.18,2,1,-1,21.64,86.22,107.86
"CBJ",2017-02-03,1,62.23,47.77,55.16,-7.39,46.41,46.06,53.18,2.8,2.95,-0.15,48.67,2.7,2.84,1.75,2.71,-0.96,39.23,1.69,2.61,2,1,-1,10.32,90.32,100.64
"CBJ",2017-02-04,1,52.48,45.14,35.36,9.78,56.08,51.61,40.43,0,2.76,-2.76,0,0,3.15,2.59,2.63,-0.04,49.62,2.96,3,5,4,-1,0,87.18,87.18
"CBJ",2017-02-07,1,56.5,46.21,33.11,13.1,58.26,49.07,35.16,2.19,0.88,1.31,71.34,2.32,0.93,1.95,1.87,0.08,51.02,2.07,1.99,4,5,1,9.46,95.9,105.36
"CBJ",2017-02-09,1,54.97,44.95,42.15,2.8,51.61,49.07,46.01,0,1.92,-1.92,0,0,2.1,2.21,1.67,0.54,57,2.41,1.82,3,4,1,0,90.53,90.53
"CBJ",2017-02-11,1,46.92,50.62,37.11,13.52,57.7,64.74,47.45,2.04,0,2.04,100,2.61,0,3.29,2.27,1.02,59.22,4.21,2.9,4,2,-2,6.67,100,106.67
"CBJ",2017-02-13,1,41.5,40.42,27.8,12.62,59.25,58.43,40.19,0.82,1.85,-1.03,30.73,1.19,2.68,1.26,1.48,-0.22,46.04,1.83,2.14,1,3,2,3.71,88.23,91.94
"CBJ",2017-02-15,1,48.08,36.8,39.07,-2.28,48.5,45.92,48.76,3.04,1.66,1.39,64.75,3.8,2.07,1.55,2.03,-0.48,43.34,1.94,2.53,3,4,1,12.01,93,105.01
"CBJ",2017-02-17,1,55.83,55.98,51.35,4.63,52.16,60.16,55.18,1.53,0.8,0.72,65.5,1.64,0.86,2.98,3.07,-0.08,49.31,3.21,3.3,1,2,1,4.6,97.24,101.85
"CBJ",2017-02-19,1,56.65,52.07,46.93,5.14,52.59,55.15,49.71,3.03,3.67,-0.64,45.23,3.21,3.89,2.44,3.4,-0.96,41.76,2.58,3.6,0,1,1,10.13,87.08,97.21
"CBJ",2017-02-25,1,55.87,67.95,33.6,34.35,66.91,72.98,36.09,6.32,0,6.32,100,6.79,0,3.28,1.18,2.1,73.53,3.52,1.27,0,2,2,14.1,100,114.1
"CBJ",2017-02-26,1,53.3,39.56,45.15,-5.59,46.7,44.53,50.83,3.71,2.18,1.54,63.05,4.18,2.45,2.53,2.16,0.37,53.91,2.85,2.44,2,2,0,18.62,90.48,109.1
"CBJ",2017-02-28,1,51.95,40.79,44.5,-3.72,47.82,47.11,51.4,0,0,0,NA,0,0,1.49,2.03,-0.54,42.35,1.72,2.34,3,2,-1,0,100,100
"CBJ",2017-03-02,1,44.35,41.17,40.95,0.23,50.14,55.7,55.4,0.83,0,0.83,100,1.12,0,2.24,1.83,0.41,55,3.03,2.48,4,2,-2,2.82,100,102.82
"CBJ",2017-03-04,1,49.05,38.04,40.49,-2.44,48.44,46.54,49.52,1.01,2.1,-1.1,32.4,1.23,2.57,1.37,2.02,-0.64,40.5,1.68,2.47,4,7,3,5.33,89.81,95.15
"CBJ",2017-03-05,1,52.15,28.79,31.96,-3.17,47.39,33.12,36.77,2.59,0,2.59,100,2.98,0,1.56,2.05,-0.49,43.25,1.8,2.36,2,1,-1,13.12,100,113.12
"CBJ",2017-03-07,1,53.42,40.84,43.1,-2.26,48.65,45.87,48.41,0.82,0,0.82,100,0.92,0,1.88,2.4,-0.53,43.86,2.11,2.7,1,1,0,4.19,100,104.19
"CBJ",2017-03-10,1,50.93,42.46,30.58,11.88,58.14,50.02,36.02,1.68,2.9,-1.21,36.76,1.98,3.41,2.21,1.15,1.06,65.81,2.61,1.35,0,3,3,7.24,87.13,94.36
"CBJ",2017-03-11,1,43,37.42,36.6,0.82,50.55,52.22,51.08,3.33,2.07,1.26,61.69,4.64,2.88,1.59,1.49,0.1,51.7,2.22,2.07,5,7,2,13.29,88.71,102
"CBJ",2017-03-13,1,40.07,31.11,27.29,3.82,53.27,46.59,40.87,2.53,0.85,1.68,74.93,3.78,1.27,1.26,1.02,0.25,55.42,1.89,1.52,8,4,-4,12.08,93.08,105.16
"CBJ",2017-03-16,1,48.7,33.84,36.96,-3.12,47.8,41.69,45.53,1.8,0.83,0.97,68.43,2.22,1.03,2.15,2.43,-0.28,46.96,2.65,3,2,2,0,7.35,96.5,103.85
"CBJ",2017-03-18,1,59.32,45.8,45.99,-0.2,49.89,46.32,46.52,2.42,1.69,0.73,58.84,2.45,1.71,2.96,1.77,1.2,62.64,3,1.79,3,2,-1,7.41,91.38,98.79
"CBJ",2017-03-19,1,52.27,35.8,46.4,-10.61,43.55,41.09,53.27,1.06,0,1.06,100,1.22,0,1.48,1.92,-0.43,43.62,1.7,2.2,2,2,0,5.02,100,105.02
"CBJ",2017-03-22,1,47.98,49.81,43.07,6.75,53.63,62.29,53.85,2,2.97,-0.97,40.26,2.51,3.72,1.82,2.81,-0.99,39.25,2.27,3.51,3,2,-1,7.58,88.21,95.79
"CBJ",2017-03-23,1,54.8,37.23,66.02,-28.79,36.06,40.76,72.29,0.79,0.83,-0.04,48.66,0.86,0.91,2.08,2.7,-0.63,43.46,2.27,2.96,4,2,-2,3.62,97.57,101.18
"CBJ",2017-03-25,1,48.88,32.37,34.34,-1.97,48.52,39.73,42.15,0.84,0,0.84,100,1.03,0,1.37,1.92,-0.55,41.61,1.68,2.36,6,5,-1,4.53,100,104.53
"CBJ",2017-03-28,1,48.57,41.62,38.98,2.65,51.64,51.42,48.16,1.97,0,1.97,100,2.44,0,1.79,1.86,-0.07,49.03,2.21,2.3,1,3,2,7.58,100,107.58
"CBJ",2017-03-30,1,56.27,39.06,45.35,-6.29,46.27,41.65,48.36,1.03,1.24,-0.21,45.33,1.1,1.33,1.73,2.69,-0.96,39.2,1.85,2.87,3,2,-1,5.31,94.62,99.93
"CBJ",2017-03-31,1,46.17,36.55,33.29,3.26,52.33,47.5,43.27,0.75,1.03,-0.28,42.17,0.98,1.34,1.6,1.61,-0.01,49.83,2.08,2.09,4,4,0,4.02,94.48,98.51
"CBJ",2017-04-02,1,50.7,49.95,37.16,12.79,57.34,59.12,43.98,1.9,1.87,0.03,50.39,2.25,2.22,1.58,1.43,0.16,52.61,1.87,1.69,4,5,1,6.69,92.29,98.98
"CBJ",2017-04-04,1,52,52.8,33.4,19.4,61.25,60.92,38.54,0,4.13,-4.13,0,0,4.77,2.68,1.95,0.73,57.9,3.09,2.25,4,2,-2,0,79.05,79.05
"CBJ",2017-04-06,1,52.93,52.8,39.24,13.56,57.37,59.85,44.48,3.89,2.42,1.47,61.64,4.41,2.75,4.13,2.14,1.98,65.8,4.68,2.43,2,0,-2,12.05,90.3,102.35
"CBJ",2017-04-08,1,50.22,34.48,38.85,-4.36,47.02,41.2,46.42,0.91,2.74,-1.83,24.92,1.09,3.28,1.29,1.97,-0.68,39.58,1.54,2.36,5,3,-2,5.97,85.98,91.95
"CBJ",2017-04-09,1,45.23,32.5,46.6,-14.1,41.09,43.11,61.82,1.85,1.88,-0.03,49.61,2.46,2.5,1.68,1.76,-0.07,48.93,2.23,2.33,3,1,-2,8.6,91.23,99.83
"CGY",2016-10-12,1,42.38,35.52,33.46,2.06,51.49,50.28,47.37,1.2,4.44,-3.24,21.29,1.7,6.29,1.91,2.25,-0.34,45.92,2.71,3.19,8,4,-4,5.69,80.27,85.95
"CGY",2016-10-14,1,43.57,43.1,28.7,14.4,60.03,59.36,39.52,3.02,0.98,2.04,75.58,4.16,1.34,1.94,2.06,-0.12,48.5,2.67,2.84,6,7,1,11.59,94.34,105.92
"CGY",2016-10-15,1,53.55,29.76,44.57,-14.81,40.04,33.35,49.94,0,0.82,-0.82,0,0,0.92,0.84,1.48,-0.64,36.21,0.94,1.66,4,3,-1,0,95.92,95.92
"CGY",2016-10-18,1,47.62,44.37,24.59,19.78,64.34,55.91,30.99,3.2,1.64,1.56,66.14,4.03,2.06,2.57,1.72,0.85,59.92,3.24,2.17,4,5,1,12.74,88.9,101.64
"CGY",2016-10-20,1,35.3,30.77,31.5,-0.74,49.41,52.29,53.55,1.92,1.74,0.18,52.48,3.27,2.96,1.54,1.9,-0.36,44.75,2.62,3.23,5,6,1,12.07,91.71,103.78
"CGY",2016-10-22,1,45.92,34.98,47.56,-12.58,42.38,45.71,62.14,3.62,2.98,0.65,54.9,4.73,3.89,1.32,3.46,-2.14,27.55,1.72,4.52,5,4,-1,21.52,90.21,111.74
"CGY",2016-10-24,1,53.42,36.45,53.42,-16.98,40.55,40.94,60.01,0,2.02,-2.02,0,0,2.27,1.43,2.17,-0.74,39.7,1.61,2.44,2,4,2,0,92.84,92.84
