"","Player","Date","Team","Position","TOI","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF"
"586","COREY.PERRY","2017-04-26","ANA","R",14.34,2,2,2,0.14,1,0,0,1,0,2,4,0,0,0,8.37,8.37,8.37,0.59,7.01,4.18,NA,-1
"587","COREY.PERRY","2017-04-19","ANA","R",13.67,6,5,5,0.91,4,0,0,0,0,0,1,1,0,2,26.34,21.95,21.95,3.99,18.19,17.56,NA,0
"588","COREY.PERRY","2017-04-17","ANA","R",15.79,4,2,2,0.03,0,0,0,0,0,0,0,1,0,0,15.2,7.6,7.6,0.12,1.57,0,NA,0
"589","COREY.PERRY","2017-04-15","ANA","R",13.82,8,5,4,0.63,3,0,0,1,1,3,5,1,2,0,34.73,21.71,17.37,2.74,12.64,13.02,NA,0
"590","COREY.PERRY","2017-04-13","ANA","R",14.52,1,1,1,0.02,0,0,0,0,2,2,1,0,1,0,4.13,4.13,4.13,0.09,2.18,0,NA,2
"591","CRAIG.SMITH","2017-05-07","NSH","C",12.34,2,1,1,0.05,0,0,0,0,1,1,2,0,0,0,9.72,4.86,4.86,0.24,4.96,0,NA,1
"592","CRAIG.SMITH","2017-04-17","NSH","C",17.27,4,3,3,0.12,0,0,1,0,0,1,1,0,3,0,13.9,10.42,10.42,0.41,3.95,0,0,0
"593","CRAIG.SMITH","2017-04-15","NSH","C",10.92,5,4,3,0.34,1,0,0,0,0,1,2,0,0,0,27.47,21.98,16.48,1.89,8.59,5.49,NA,0
"594","CRAIG.SMITH","2017-04-13","NSH","C",11.2,1,0,0,0,0,0,0,0,0,1,2,0,0,0,5.36,0,0,0,NA,0,NA,0
"595","CURTIS.LAZAR","2017-04-19","CGY","C",7.27,1,1,0,0.08,0,2,2,0,0,0,1,0,0,1,8.25,8.25,0,0.69,8.41,0,0.5,0
"596","DAN.GIRARDI","2017-05-09","NYR","D",20.82,7,3,3,0.05,0,0,0,0,0,3,3,1,0,4,20.17,8.65,8.65,0.13,1.52,0,NA,0
"597","DAN.GIRARDI","2017-05-06","NYR","D",23.23,2,1,1,0.02,0,0,0,1,0,1,3,0,0,5,5.17,2.58,2.58,0.05,1.95,0,NA,-1
"598","DAN.GIRARDI","2017-05-04","NYR","D",17.76,5,3,1,0.08,0,0,0,0,0,2,1,2,0,7,16.89,10.14,3.38,0.27,2.71,0,NA,0
"599","DAN.GIRARDI","2017-05-02","NYR","D",19.77,2,2,2,0.02,0,0,0,0,0,4,5,2,1,1,6.07,6.07,6.07,0.05,0.87,0,NA,0
"600","DAN.GIRARDI","2017-04-29","NYR","D",28.22,3,2,1,0.04,0,0,0,0,0,0,1,2,0,5,6.38,4.25,2.13,0.09,2.16,0,NA,0
"601","DAN.GIRARDI","2017-04-27","NYR","D",20.52,3,0,0,0,0,0,0,0,1,0,4,2,0,1,8.77,0,0,0,NA,0,NA,1
"602","DAN.GIRARDI","2017-04-22","NYR","D",20.42,3,2,2,0.04,0,0,0,0,0,2,3,1,0,4,8.81,5.88,5.88,0.12,1.99,0,NA,0
"603","DAN.GIRARDI","2017-04-20","NYR","D",27.58,3,2,1,0.04,0,0,0,0,0,3,4,8,1,5,6.53,4.35,2.18,0.1,2.22,0,NA,0
"604","DAN.GIRARDI","2017-04-18","NYR","D",20.99,2,1,1,0.01,0,0,0,0,1,1,1,1,0,1,5.72,2.86,2.86,0.03,1.07,0,NA,1
"605","DAN.GIRARDI","2017-04-16","NYR","D",14.75,4,3,3,0.06,0,0,0,0,0,2,0,3,2,3,16.27,12.2,12.2,0.24,1.96,0,NA,0
"606","DAN.GIRARDI","2017-04-14","NYR","D",28.33,0,0,0,0,0,0,0,0,0,4,5,3,0,4,0,0,0,0,NA,0,NA,0
"607","DAN.GIRARDI","2017-04-12","NYR","D",20.93,2,2,1,0.03,0,0,0,0,0,5,4,2,0,4,5.73,5.73,2.87,0.09,1.49,0,NA,0
"608","DANIEL.WINNIK","2017-05-10","WSH","C",8.67,2,2,0,0.1,1,0,0,0,0,0,6,1,0,0,13.84,13.84,0,0.72,5.2,6.92,NA,0
"609","DANIEL.WINNIK","2017-05-08","WSH","C",11.03,2,2,1,0.14,0,0,0,0,0,3,0,0,1,0,10.88,10.88,5.44,0.77,7.06,0,NA,0
"610","DANIEL.WINNIK","2017-05-06","WSH","C",9.92,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,NA,0,NA,0
"611","DANIEL.WINNIK","2017-05-03","WSH","C",7.1,1,1,1,0.03,0,1,0,0,0,0,1,0,0,0,8.45,8.45,8.45,0.25,2.96,0,1,0
"612","DANIEL.WINNIK","2017-05-01","WSH","C",17.25,1,1,1,0.12,1,0,0,0,1,0,2,0,0,2,3.48,3.48,3.48,0.42,12.03,3.48,NA,1
"613","DANIEL.WINNIK","2017-04-29","WSH","C",9.13,2,2,2,0.09,0,0,1,0,1,0,0,0,1,1,13.14,13.14,13.14,0.56,4.29,0,0,1
"614","DANIEL.WINNIK","2017-04-27","WSH","C",8.31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,NA,0
"615","DANIEL.WINNIK","2017-04-23","WSH","C",9.83,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,NA,0,NA,0
"616","DANIEL.WINNIK","2017-04-19","WSH","C",6.61,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,NA,0,NA,0
"617","DANIEL.WINNIK","2017-04-17","WSH","C",11.66,1,1,1,0.04,0,0,0,0,0,2,4,0,0,1,5.15,5.15,5.15,0.2,3.96,0,NA,0
"618","DANIEL.WINNIK","2017-04-15","WSH","C",18.27,5,4,3,0.06,0,0,0,0,1,1,3,0,1,1,16.42,13.14,9.85,0.2,1.56,0,NA,1
"619","DANIEL.WINNIK","2017-04-13","WSH","C",14.03,2,2,1,0.05,0,0,0,0,0,2,4,1,0,0,8.55,8.55,4.28,0.22,2.6,0,NA,0
"620","DARNELL.NURSE","2017-05-10","EDM","D",14.09,1,0,0,0,0,0,0,0,0,6,2,0,1,0,4.26,0,0,0,NA,0,NA,0
"621","DARNELL.NURSE","2017-05-07","EDM","D",19.41,4,4,2,0.04,0,0,0,0,0,3,3,0,0,0,12.36,12.36,6.18,0.13,1.09,0,NA,0
"622","DARNELL.NURSE","2017-05-05","EDM","D",29.83,6,4,4,0.07,0,0,0,0,0,4,1,0,1,0,12.07,8.05,8.05,0.13,1.63,0,NA,0
"623","DARNELL.NURSE","2017-05-03","EDM","D",13.02,3,1,1,0.01,0,0,0,0,0,1,1,0,0,3,13.82,4.61,4.61,0.07,1.49,0,NA,0
"624","DARNELL.NURSE","2017-04-30","EDM","D",14.18,5,3,2,0.11,0,0,0,0,0,6,3,1,0,0,21.16,12.69,8.46,0.45,3.58,0,NA,0
"625","DARNELL.NURSE","2017-04-28","EDM","D",13.61,4,3,0,0.1,0,0,0,1,0,3,2,1,0,0,17.63,13.23,0,0.44,3.34,0,NA,-1
"626","DARNELL.NURSE","2017-04-26","EDM","D",14.67,2,1,1,0.01,0,0,0,0,0,4,2,1,0,0,8.18,4.09,4.09,0.06,1.42,0,NA,0
"627","DARNELL.NURSE","2017-04-22","EDM","D",22.6,1,1,1,0.04,0,0,0,0,0,0,2,1,0,1,2.65,2.65,2.65,0.11,4.15,0,NA,0
"628","DARNELL.NURSE","2017-04-20","EDM","D",23.04,8,7,2,0.16,0,0,0,0,0,2,0,2,1,1,20.83,18.23,5.21,0.42,2.31,0,NA,0
"629","DARNELL.NURSE","2017-04-18","EDM","D",13.11,5,3,3,0.03,0,0,0,1,0,3,1,3,0,2,22.88,13.73,13.73,0.14,1.05,0,NA,-1
"630","DARNELL.NURSE","2017-04-16","EDM","D",15.12,2,1,1,0.01,0,0,0,0,0,3,6,0,0,1,7.94,3.97,3.97,0.03,0.65,0,NA,0
"631","DARNELL.NURSE","2017-04-14","EDM","D",15.44,3,1,1,0.01,0,0,0,1,0,1,2,0,0,2,11.66,3.89,3.89,0.04,1.13,0,NA,-1
"632","DARNELL.NURSE","2017-04-12","EDM","D",18.27,5,1,0,0.01,0,0,0,0,0,0,2,0,1,3,16.42,3.28,0,0.05,1.45,0,NA,0
"633","DAVID.BACKES","2017-04-23","BOS","R",17.63,9,8,5,0.25,0,1,0,0,0,5,1,0,1,0,30.63,27.23,17.02,0.87,3.19,0,1,0
"634","DAVID.BACKES","2017-04-19","BOS","R",17.65,4,4,3,0.23,1,1,0,0,0,3,3,0,0,1,13.6,13.6,10.2,0.77,5.65,3.4,1,0
"635","DAVID.BACKES","2017-04-17","BOS","R",15.27,2,2,1,0.27,1,0,0,1,0,4,2,0,0,1,7.86,7.86,3.93,1.06,13.49,3.93,NA,-1
"636","DAVID.BACKES","2017-04-15","BOS","R",14.2,2,2,2,0.02,0,1,3,0,0,7,3,2,0,2,8.45,8.45,8.45,0.07,0.83,0,0.25,0
"637","DAVID.BACKES","2017-04-12","BOS","R",18.52,5,5,2,0.97,4,3,4,0,0,5,6,0,0,1,16.2,16.2,6.48,3.13,19.31,12.96,0.43,0
"638","DAVID.DESHARNAIS","2017-05-10","EDM","C",10.1,2,2,1,0.33,2,3,1,0,1,1,0,0,0,0,11.88,11.88,5.94,1.93,16.26,11.88,0.75,1
"639","DAVID.DESHARNAIS","2017-05-07","EDM","C",12.32,2,1,0,0.16,1,4,2,0,0,1,1,2,0,2,9.74,4.87,0,0.78,16.06,4.87,0.67,0
"640","DAVID.DESHARNAIS","2017-05-05","EDM","C",7.84,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,NA,0,0,0
"641","DAVID.DESHARNAIS","2017-05-03","EDM","C",8.98,0,0,0,0,0,5,1,0,0,0,3,0,1,0,0,0,0,0,NA,0,0.83,0
"642","DAVID.DESHARNAIS","2017-04-30","EDM","C",10.63,0,0,0,0,0,3,6,0,0,1,2,0,0,0,0,0,0,0,NA,0,0.33,0
"643","DAVID.DESHARNAIS","2017-04-28","EDM","C",7.88,1,1,1,0.35,1,2,4,0,0,0,2,0,0,0,7.61,7.61,7.61,2.68,35.16,7.61,0.33,0
"644","DAVID.DESHARNAIS","2017-04-26","EDM","C",9.87,1,1,1,0.04,0,3,8,0,0,1,1,0,0,0,6.08,6.08,6.08,0.22,3.67,0,0.27,0
"645","DAVID.DESHARNAIS","2017-04-22","EDM","C",9.21,1,0,0,0,0,2,1,0,0,0,3,0,1,2,6.51,0,0,0,NA,0,0.67,0
"646","DAVID.DESHARNAIS","2017-04-20","EDM","C",13.25,2,2,2,0.12,1,7,3,0,1,1,1,1,1,0,9.06,9.06,9.06,0.52,5.8,4.53,0.7,1
"647","DAVID.DESHARNAIS","2017-04-18","EDM","C",11.32,1,1,1,0.11,1,1,4,0,0,1,3,0,0,0,5.3,5.3,5.3,0.61,11.43,5.3,0.2,0
"648","DAVID.DESHARNAIS","2017-04-16","EDM","C",9.52,1,0,0,0,0,3,4,0,0,0,1,0,0,0,6.3,0,0,0,NA,0,0.43,0
"649","DAVID.DESHARNAIS","2017-04-14","EDM","C",6.8,1,1,0,0.01,0,2,1,0,0,1,1,0,1,2,8.82,8.82,0,0.12,1.37,0,0.67,0
"650","DAVID.DESHARNAIS","2017-04-12","EDM","C",6.12,0,0,0,0,0,1,3,0,0,0,1,0,0,1,0,0,0,0,NA,0,0.25,0
"651","DAVID.KREJCI","2017-04-19","BOS","C",19.26,4,3,1,0.23,1,6,9,0,0,1,4,2,1,0,12.46,9.35,3.12,0.73,7.82,3.12,0.4,0
"652","DAVID.KREJCI","2017-04-17","BOS","C",14.62,2,1,1,0.13,1,4,5,0,0,1,0,3,3,0,8.21,4.1,4.1,0.52,12.75,4.1,0.44,0
"653","DAVID.PASTRNAK","2017-04-23","BOS","R",23.56,3,3,2,0.22,1,0,0,1,0,4,2,3,0,0,7.64,7.64,5.09,0.56,7.27,2.55,NA,-1
"654","DAVID.PASTRNAK","2017-04-19","BOS","R",18.05,5,4,0,0.1,0,0,0,0,0,2,3,1,1,0,16.62,13.3,0,0.34,2.56,0,NA,0
"655","DAVID.PASTRNAK","2017-04-17","BOS","R",16.62,6,3,1,0.15,1,0,2,0,0,2,1,0,0,0,21.66,10.83,3.61,0.55,5.11,3.61,0,0
"656","DAVID.PASTRNAK","2017-04-15","BOS","R",19.41,2,2,1,0.04,0,0,0,0,1,4,2,1,1,0,6.18,6.18,3.09,0.12,1.94,0,NA,1
"657","DAVID.PASTRNAK","2017-04-12","BOS","R",19.92,8,4,0,0.22,1,0,0,1,0,1,1,0,2,1,24.1,12.05,0,0.65,5.41,3.01,NA,-1
"658","DAVID.PERRON","2017-05-07","STL","L",7.08,4,2,2,0.02,0,0,0,2,0,0,2,0,0,1,33.9,16.95,16.95,0.13,0.76,0,NA,-2
"659","DAVID.PERRON","2017-05-05","STL","L",15.14,4,4,3,0.14,0,0,1,0,0,0,3,0,1,1,15.85,15.85,11.89,0.57,3.58,0,0,0
"660","DAVID.PERRON","2017-05-02","STL","L",13.09,1,1,1,0.01,0,0,0,0,0,3,5,0,0,1,4.58,4.58,4.58,0.05,1.18,0,NA,0
"661","DAVID.PERRON","2017-04-30","STL","L",12.68,3,2,2,0.1,0,0,0,0,0,2,2,0,1,0,14.2,9.46,9.46,0.46,4.9,0,NA,0
"662","DAVID.PERRON","2017-04-28","STL","L",15.12,3,2,1,0.03,0,0,0,0,0,1,1,1,0,0,11.9,7.94,3.97,0.11,1.38,0,NA,0
"663","DAVID.PERRON","2017-04-26","STL","L",13.93,1,1,0,0.04,0,0,0,1,0,1,1,0,1,0,4.31,4.31,0,0.19,4.42,0,NA,-1
"664","DAVID.PERRON","2017-04-22","STL","L",16.58,5,4,3,0.28,1,0,0,0,0,1,2,0,0,0,18.09,14.48,10.86,1,6.89,3.62,NA,0
"665","DAVID.PERRON","2017-04-19","STL","L",16.27,3,3,3,0.12,0,1,0,0,0,2,2,0,0,1,11.06,11.06,11.06,0.43,3.88,0,1,0
"666","DAVID.PERRON","2017-04-16","STL","L",14.06,1,1,0,0.03,0,0,0,1,0,2,3,0,1,0,4.27,4.27,0,0.11,2.52,0,NA,-1
"667","DAVID.PERRON","2017-04-14","STL","L",13.29,3,2,1,0.07,0,0,0,0,0,3,1,0,0,1,13.54,9.03,4.51,0.33,3.65,0,NA,0
"668","DAVID.PERRON","2017-04-12","STL","L",21.73,2,2,1,0.04,0,1,0,0,0,0,0,0,0,0,5.52,5.52,2.76,0.11,1.99,0,1,0
"669","DAVID.SAVARD","2017-04-20","CBJ","D",23.99,5,4,3,0.05,0,0,0,0,1,4,1,0,0,5,12.51,10,7.5,0.13,1.32,0,NA,1
"670","DAVID.SAVARD","2017-04-18","CBJ","D",25.89,0,0,0,0,0,0,0,0,0,2,4,0,1,3,0,0,0,0,NA,0,NA,0
"671","DAVID.SAVARD","2017-04-16","CBJ","D",31.44,2,2,2,0.03,0,0,0,0,0,5,1,0,0,4,3.82,3.82,3.82,0.06,1.51,0,NA,0
"672","DAVID.SAVARD","2017-04-14","CBJ","D",21.58,5,3,2,0.1,0,0,0,0,0,2,3,0,0,2,13.9,8.34,5.56,0.28,3.38,0,NA,0
"673","DAVID.SAVARD","2017-04-12","CBJ","D",21.51,8,5,3,0.09,0,0,0,2,0,2,6,0,0,4,22.32,13.95,8.37,0.24,1.74,0,NA,-2
"674","DAVID.SCHLEMKO","2017-04-22","S.J","D",19.29,2,1,1,0.01,0,0,0,0,0,2,2,3,1,3,6.22,3.11,3.11,0.04,1.39,0,NA,0
"675","DAVID.SCHLEMKO","2017-04-20","S.J","D",18.78,4,3,3,0.04,0,0,0,0,0,0,2,0,0,2,12.78,9.58,9.58,0.13,1.4,0,NA,0
"676","DAVID.SCHLEMKO","2017-04-18","S.J","D",16.95,7,3,2,0.11,1,0,0,0,0,0,2,1,0,1,24.78,10.62,7.08,0.4,3.77,3.54,NA,0
"677","DAVID.SCHLEMKO","2017-04-16","S.J","D",15.99,1,1,1,0.02,0,0,0,0,0,2,2,2,0,2,3.75,3.75,3.75,0.06,1.54,0,NA,0
"678","DAVID.SCHLEMKO","2017-04-14","S.J","D",16.25,3,0,0,0,0,0,0,1,0,0,1,0,0,1,11.08,0,0,0,NA,0,NA,-1
"679","DAVID.SCHLEMKO","2017-04-12","S.J","D",13.7,5,3,2,0.06,0,0,0,0,1,1,5,2,0,0,21.9,13.14,8.76,0.26,1.96,0,NA,1
"680","DENNIS.RASMUSSEN","2017-04-20","CHI","C",11.98,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,NA,0,NA,0
"681","DENNIS.RASMUSSEN","2017-04-17","CHI","C",17.76,4,3,3,0.34,2,1,1,0,0,1,0,0,2,3,13.51,10.14,10.14,1.16,11.42,6.76,0.5,0
"682","DENNIS.RASMUSSEN","2017-04-15","CHI","C",11.08,3,3,2,0.23,1,0,0,0,0,3,1,0,0,0,16.25,16.25,10.83,1.26,7.74,5.42,NA,0
"683","DEREK.STEPAN","2017-05-09","NYR","C",20.72,4,4,2,0.22,0,5,12,0,0,0,0,3,1,0,11.58,11.58,5.79,0.62,5.39,0,0.29,0
"684","DEREK.STEPAN","2017-05-06","NYR","C",20.31,4,4,3,0.11,0,9,13,0,0,4,2,1,0,1,11.82,11.82,8.86,0.32,2.68,0,0.41,0
"685","DEREK.STEPAN","2017-05-04","NYR","C",19.74,7,6,5,0.36,2,11,10,0,0,0,2,2,2,0,21.28,18.24,15.2,1.1,6.05,6.08,0.52,0
"686","DEREK.STEPAN","2017-05-02","NYR","C",17.18,2,2,2,0.08,0,7,3,0,0,0,4,1,2,2,6.98,6.98,6.98,0.29,4.21,0,0.7,0
"687","DEREK.STEPAN","2017-04-29","NYR","C",21.35,10,6,5,0.33,1,6,15,0,0,1,3,0,1,0,28.1,16.86,14.05,0.93,5.54,2.81,0.29,0
"688","DEREK.STEPAN","2017-04-27","NYR","C",17.43,5,5,3,0.27,1,13,7,0,0,2,0,1,0,0,17.21,17.21,10.33,0.93,5.38,3.44,0.65,0
"689","DEREK.STEPAN","2017-04-22","NYR","C",18.58,3,2,1,0.26,1,3,7,1,0,0,1,1,0,3,9.69,6.46,3.23,0.83,12.87,3.23,0.3,-1
"690","DEREK.STEPAN","2017-04-20","NYR","C",24.03,4,4,3,0.17,1,9,9,0,0,1,3,1,0,0,9.99,9.99,7.49,0.42,4.21,2.5,0.5,0
"691","DEREK.STEPAN","2017-04-18","NYR","C",18.25,1,1,1,0.02,0,5,13,1,0,2,2,0,3,0,3.29,3.29,3.29,0.06,1.76,0,0.28,-1
"692","DEREK.STEPAN","2017-04-16","NYR","C",21.17,4,3,1,0.07,0,3,10,0,0,1,1,4,0,0,11.34,8.5,2.83,0.18,2.17,0,0.23,0
"693","DEREK.STEPAN","2017-04-14","NYR","C",25.42,6,6,4,0.14,0,10,14,0,0,2,4,1,0,2,14.16,14.16,9.44,0.32,2.29,0,0.42,0
"694","DEREK.STEPAN","2017-04-12","NYR","C",18.88,4,3,2,0.19,1,8,11,0,0,1,4,0,0,2,12.71,9.53,6.36,0.6,6.24,3.18,0.42,0
"695","DEREK.STEPAN","2017-04-29","OTT","C",7.5,2,2,2,0.13,0,2,2,0,0,0,0,0,0,0,16,16,16,1.06,6.64,0,0.5,0
"696","DERICK.BRASSARD","2017-05-13","OTT","C",17.44,4,3,2,0.13,1,8,7,0,0,2,0,1,0,0,13.76,10.32,6.88,0.46,4.41,3.44,0.53,0
"697","DERICK.BRASSARD","2017-05-09","OTT","C",16.78,3,3,2,0.19,1,10,6,2,0,0,1,0,0,1,10.73,10.73,7.15,0.68,6.33,3.58,0.62,-2
"698","DERICK.BRASSARD","2017-05-06","OTT","C",16.28,7,5,5,0.31,2,6,6,0,0,1,1,0,0,1,25.8,18.43,18.43,1.15,6.26,7.37,0.5,0
"699","DERICK.BRASSARD","2017-05-04","OTT","C",13.09,3,2,1,0.07,0,8,5,0,1,1,3,0,0,0,13.75,9.17,4.58,0.34,3.72,0,0.62,1
"700","DERICK.BRASSARD","2017-05-02","OTT","C",18.93,2,1,1,0.02,0,8,9,0,0,4,1,0,0,0,6.34,3.17,3.17,0.06,1.87,0,0.47,0
"701","DERICK.BRASSARD","2017-04-29","OTT","C",20.98,9,6,5,0.31,0,17,10,2,1,1,2,0,0,1,25.74,17.16,14.3,0.89,5.16,0,0.63,-1
"702","DERICK.BRASSARD","2017-04-27","OTT","C",17.01,8,6,5,0.34,1,7,9,0,1,2,3,0,0,0,28.22,21.16,17.64,1.2,5.67,3.53,0.44,1
"703","DERICK.BRASSARD","2017-04-23","OTT","C",21.54,4,4,3,0.14,0,4,14,0,0,2,0,1,1,0,11.14,11.14,8.36,0.38,3.44,0,0.22,0
"704","DERICK.BRASSARD","2017-04-19","OTT","C",20.13,1,1,0,0.01,0,5,10,0,0,3,1,1,1,0,2.98,2.98,0,0.03,0.92,0,0.33,0
"705","DERICK.BRASSARD","2017-04-17","OTT","C",19.46,2,2,2,0.17,1,18,6,0,0,3,0,0,2,1,6.17,6.17,6.17,0.52,8.39,3.08,0.75,0
"706","DERICK.BRASSARD","2017-04-15","OTT","C",18.3,5,4,4,0.38,1,8,8,0,0,3,2,0,2,0,16.39,13.11,13.11,1.26,9.62,3.28,0.5,0
"707","DERICK.BRASSARD","2017-04-12","OTT","C",14.29,3,3,3,0.14,1,6,6,0,0,2,0,0,1,0,12.6,12.6,12.6,0.57,4.55,4.2,0.5,0
"708","DERYK.ENGELLAND","2017-04-19","CGY","D",12.74,1,0,0,0,0,0,0,0,0,3,0,0,0,2,4.71,0,0,0,NA,0,NA,0
"709","DERYK.ENGELLAND","2017-04-17","CGY","D",15.14,2,1,0,0.01,0,0,0,0,0,2,2,1,0,0,7.93,3.96,0,0.06,1.4,0,NA,0
"710","DERYK.ENGELLAND","2017-04-15","CGY","D",17.13,2,1,1,0.01,0,0,0,0,0,1,2,0,0,3,7.01,3.5,3.5,0.03,0.85,0,NA,0
"711","DERYK.ENGELLAND","2017-04-13","CGY","D",16.05,2,1,1,0.02,0,0,0,1,0,2,1,0,0,3,7.48,3.74,3.74,0.08,2.12,0,NA,-1
"712","DION.PHANEUF","2017-05-13","OTT","D",24.4,3,3,1,0.04,0,0,0,0,0,4,2,0,0,1,7.38,7.38,2.46,0.09,1.26,0,NA,0
"713","DION.PHANEUF","2017-05-09","OTT","D",19.98,3,3,2,0.06,0,0,0,0,1,1,2,0,0,1,9.01,9.01,6.01,0.17,1.89,0,NA,1
"714","DION.PHANEUF","2017-05-06","OTT","D",26.81,1,1,1,0.01,0,0,0,0,1,3,0,1,0,1,2.24,2.24,2.24,0.03,1.22,0,NA,1
"715","DION.PHANEUF","2017-05-04","OTT","D",17.42,3,3,1,0.03,0,0,0,1,0,1,2,0,1,1,10.33,10.33,3.44,0.12,1.13,0,NA,-1
"716","DION.PHANEUF","2017-05-02","OTT","D",18.94,4,2,1,0.04,0,0,0,0,1,3,1,0,0,1,12.67,6.34,3.17,0.14,2.17,0,NA,1
"717","DION.PHANEUF","2017-04-29","OTT","D",27.58,3,3,2,0.06,0,0,0,0,0,2,1,1,0,5,6.53,6.53,4.35,0.14,2.07,0,NA,0
"718","DION.PHANEUF","2017-04-27","OTT","D",21.84,6,4,3,0.08,0,0,0,0,0,1,2,0,0,1,16.48,10.99,8.24,0.21,1.91,0,NA,0
"719","DION.PHANEUF","2017-04-23","OTT","D",24.13,3,2,2,0.02,0,0,0,0,0,2,2,1,0,0,7.46,4.97,4.97,0.05,1.1,0,NA,0
"720","DION.PHANEUF","2017-04-19","OTT","D",23.38,2,2,1,0.02,0,0,0,0,0,0,1,1,1,0,5.13,5.13,2.57,0.06,1.22,0,NA,0
"721","DION.PHANEUF","2017-04-17","OTT","D",25.56,3,1,1,0.01,0,0,0,1,0,1,3,1,0,3,7.04,2.35,2.35,0.03,1.28,0,NA,-1
"722","DION.PHANEUF","2017-04-15","OTT","D",24.18,4,3,3,0.06,0,0,0,0,0,3,4,3,1,1,9.93,7.44,7.44,0.15,2,0,NA,0
"723","DION.PHANEUF","2017-04-12","OTT","D",22.17,3,0,0,0,0,0,0,0,0,3,1,1,0,4,8.12,0,0,0,NA,0,NA,0
"724","DMITRIJ.JASKIN","2017-05-07","STL","R",12.32,3,1,1,0.01,0,0,0,1,0,3,0,0,0,0,14.61,4.87,4.87,0.06,1.22,0,NA,-1
"725","DMITRIJ.JASKIN","2017-05-05","STL","R",15.76,8,8,8,0.48,2,0,0,1,0,4,3,0,2,2,30.46,30.46,30.46,1.81,5.94,7.61,NA,-1
"726","DMITRY.ORLOV","2017-05-10","WSH","D",18.61,4,2,2,0.08,0,0,0,0,0,0,0,2,0,0,12.9,6.45,6.45,0.25,3.88,0,NA,0
"727","DMITRY.ORLOV","2017-05-08","WSH","D",18.1,3,2,2,0.06,0,0,0,0,0,2,0,0,0,0,9.94,6.63,6.63,0.2,2.98,0,NA,0
"728","DMITRY.ORLOV","2017-05-06","WSH","D",17.11,1,0,0,0,0,0,0,0,0,0,0,0,2,3,3.51,0,0,0,NA,0,NA,0
"729","DMITRY.ORLOV","2017-05-03","WSH","D",17.54,4,2,1,0.07,0,0,0,0,0,2,2,0,0,0,13.68,6.84,3.42,0.24,3.52,0,NA,0
"730","DMITRY.ORLOV","2017-05-01","WSH","D",18.03,5,3,2,0.07,0,0,0,0,0,3,3,0,0,0,16.64,9.98,6.66,0.24,2.44,0,NA,0
"731","DMITRY.ORLOV","2017-04-29","WSH","D",18.84,5,2,1,0.06,0,0,0,0,0,3,1,0,1,0,15.92,6.37,3.18,0.18,2.86,0,NA,0
"732","DMITRY.ORLOV","2017-04-27","WSH","D",20.1,3,3,1,0.06,0,0,0,0,0,2,0,0,0,1,8.96,8.96,2.99,0.19,2.16,0,NA,0
"733","DMITRY.ORLOV","2017-04-23","WSH","D",25.63,6,2,1,0.08,0,0,0,0,0,6,5,1,0,3,14.05,4.68,2.34,0.2,4.21,0,NA,0
"734","DMITRY.ORLOV","2017-04-19","WSH","D",23.52,1,1,1,0.03,0,0,0,0,0,1,3,2,1,5,2.55,2.55,2.55,0.07,2.65,0,NA,0
"735","DMITRY.ORLOV","2017-04-17","WSH","D",22.83,5,3,2,0.12,0,0,0,0,0,1,3,0,1,1,13.14,7.88,5.26,0.3,3.84,0,NA,0
"736","DMITRY.ORLOV","2017-04-15","WSH","D",30.87,8,5,4,0.17,0,0,0,1,0,2,5,1,3,2,15.55,9.72,7.77,0.33,3.37,0,NA,-1
"737","DMITRY.ORLOV","2017-04-13","WSH","D",25.36,8,6,4,0.12,0,0,0,0,0,4,3,2,2,3,18.93,14.2,9.46,0.29,2.06,0,NA,0
"738","DOMINIC.MOORE","2017-04-23","BOS","C",12.31,1,1,0,0.06,0,2,3,0,0,2,1,0,1,1,4.87,4.87,0,0.28,5.79,0,0.4,0
"739","DOMINIC.MOORE","2017-04-19","BOS","C",14.59,0,0,0,0,0,4,4,1,0,2,0,1,0,0,0,0,0,0,NA,0,0.5,-1
"740","DOMINIC.MOORE","2017-04-17","BOS","C",16.94,0,0,0,0,0,1,1,0,0,3,2,1,0,1,0,0,0,0,NA,0,0.5,0
"741","DOMINIC.MOORE","2017-04-15","BOS","C",15.79,3,3,3,0.17,1,3,5,0,0,1,4,0,1,0,11.4,11.4,11.4,0.63,5.54,3.8,0.38,0
"742","DOMINIC.MOORE","2017-04-12","BOS","C",16.39,3,2,1,0.08,0,4,2,0,1,0,3,0,0,1,10.98,7.32,3.66,0.3,4.09,0,0.67,1
