"","Player","Date","Team","Position","TOI","iCF","iFF","iSF","ixG","iSCF","iFOW","iFOL","iPENT","iPEND","iHF","iHA","iGVA","iTKA","iBLK","iCF60","iFF60","iSF60","ixG60","ixFSh%","iSCF60","iFO%","iPENDIFF"
"1337","RYAN.MCDONAGH","2017-04-22","NYR","D",19.25,6,5,3,0.13,0,0,0,0,0,0,2,0,0,2,18.7,15.58,9.35,0.41,2.61,0,NA,0
"1338","RYAN.MCDONAGH","2017-04-20","NYR","D",23.37,8,4,3,0.08,0,0,0,1,0,3,1,1,1,3,20.54,10.27,7.7,0.2,1.93,0,NA,-1
"1339","RYAN.MCDONAGH","2017-04-18","NYR","D",16.88,2,2,1,0.1,1,0,0,1,0,3,2,0,1,1,7.11,7.11,3.55,0.36,5.06,3.55,NA,-1
"1340","RYAN.MCDONAGH","2017-04-16","NYR","D",13.03,4,1,0,0.02,0,0,0,0,0,2,3,1,1,1,18.42,4.6,0,0.11,2.48,0,NA,0
"1341","RYAN.MCDONAGH","2017-04-14","NYR","D",22.65,4,4,2,0.05,0,0,0,0,0,4,2,1,1,4,10.6,10.6,5.3,0.13,1.23,0,NA,0
"1342","RYAN.MCDONAGH","2017-04-12","NYR","D",17.33,4,2,2,0.02,0,0,0,1,0,0,1,2,0,1,13.85,6.92,6.92,0.08,1.21,0,NA,-1
"1343","RYAN.NUGENT-HOPKINS","2017-04-26","EDM","C",11.88,2,1,1,0.01,0,5,5,0,0,1,2,0,0,0,10.1,5.05,5.05,0.05,1.07,0,0.5,0
"1344","RYAN.NUGENT-HOPKINS","2017-04-22","EDM","C",12.1,2,1,0,0.13,1,3,10,0,0,0,2,0,0,1,9.92,4.96,0,0.65,13.15,4.96,0.23,0
"1345","RYAN.NUGENT-HOPKINS","2017-04-20","EDM","C",16.58,10,7,4,0.8,3,6,11,0,0,0,0,0,0,2,36.19,25.33,14.48,2.88,11.37,10.86,0.35,0
"1346","RYAN.NUGENT-HOPKINS","2017-04-18","EDM","C",7.53,4,3,2,0.15,0,3,4,0,0,2,0,0,0,0,31.87,23.9,15.94,1.23,5.13,0,0.43,0
"1347","RYAN.NUGENT-HOPKINS","2017-04-16","EDM","C",13.19,7,7,5,0.43,2,5,3,0,0,1,2,1,1,0,31.84,31.84,22.74,1.96,6.16,9.1,0.62,0
"1348","RYAN.NUGENT-HOPKINS","2017-04-14","EDM","C",11.24,5,4,3,0.25,2,4,6,0,0,2,2,2,1,0,26.69,21.35,16.01,1.34,6.3,10.68,0.4,0
"1349","RYAN.NUGENT-HOPKINS","2017-04-12","EDM","C",13.65,2,1,1,0.01,0,2,3,0,0,3,1,0,1,1,8.79,4.4,4.4,0.06,1.4,0,0.4,0
"1350","RYAN.REAVES","2017-04-26","STL","R",9.49,2,2,2,0.16,1,0,0,0,0,10,2,0,0,0,12.64,12.64,12.64,1.03,8.17,6.32,NA,0
"1351","RYAN.REAVES","2017-04-22","STL","R",9.4,0,0,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,NA,0,NA,0
"1352","RYAN.REAVES","2017-04-19","STL","R",8.91,0,0,0,0,0,0,0,0,0,5,2,2,0,0,0,0,0,0,NA,0,NA,0
"1353","RYAN.REAVES","2017-04-16","STL","R",7.04,1,1,1,0.01,0,0,0,0,0,3,2,0,0,1,8.52,8.52,8.52,0.07,0.8,0,NA,0
"1354","RYAN.REAVES","2017-04-14","STL","R",11.37,1,1,1,0.09,0,0,0,0,0,3,3,0,0,0,5.28,5.28,5.28,0.46,8.79,0,NA,0
"1355","RYAN.REAVES","2017-04-12","STL","R",12.73,2,2,2,0.28,1,0,0,1,1,3,3,0,0,0,9.43,9.43,9.43,1.33,14.06,4.71,NA,0
"1356","RYAN.SPOONER","2017-04-19","BOS","C",8.52,1,1,1,0.04,0,0,2,0,0,1,1,0,0,0,7.04,7.04,7.04,0.28,4.04,0,0,0
"1357","RYAN.SPOONER","2017-04-17","BOS","C",7.22,1,1,1,0.02,0,1,1,0,0,2,1,0,0,0,8.31,8.31,8.31,0.2,2.36,0,0.5,0
"1358","RYAN.SPOONER","2017-04-15","BOS","C",12.58,0,0,0,0,0,1,4,0,0,3,0,0,0,1,0,0,0,0,NA,0,0.2,0
"1359","RYAN.SPOONER","2017-04-12","BOS","C",11.3,1,0,0,0,0,3,1,0,0,0,1,0,0,0,5.31,0,0,0,NA,0,0.75,0
"1360","RYAN.SUTER","2017-04-22","MIN","D",22.51,8,3,2,0.04,0,0,0,0,0,2,1,0,0,1,21.32,8,5.33,0.11,1.37,0,NA,0
"1361","RYAN.SUTER","2017-04-19","MIN","D",19.55,2,2,1,0.02,0,0,0,0,0,1,1,0,0,2,6.14,6.14,3.07,0.07,1.08,0,NA,0
"1362","RYAN.SUTER","2017-04-16","MIN","D",16.67,3,3,3,0.09,0,0,0,2,0,1,0,0,0,0,10.8,10.8,10.8,0.33,3.04,0,NA,-2
"1363","RYAN.SUTER","2017-04-14","MIN","D",19.42,2,2,1,0.02,0,0,0,1,0,0,1,0,0,1,6.18,6.18,3.09,0.05,0.78,0,NA,-1
"1364","RYAN.SUTER","2017-04-12","MIN","D",28,4,3,1,0.03,0,0,0,1,0,1,0,0,0,1,8.57,6.43,2.14,0.07,1.06,0,NA,-1
"1365","RYAN.WHITE","2017-04-22","MIN","C",7.4,1,1,0,0.02,0,1,1,0,0,4,0,0,0,1,8.11,8.11,0,0.13,1.65,0,0.5,0
"1366","RYAN.WHITE","2017-04-19","MIN","C",4.31,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,NA,0,NA,-1
"1367","RYAN.WHITE","2017-04-16","MIN","C",9.26,5,3,2,0.2,1,0,0,1,1,5,1,0,0,0,32.4,19.44,12.96,1.32,6.79,6.48,NA,0
"1368","SAM.BENNETT","2017-04-19","CGY","C",13.15,2,2,2,0.03,0,4,6,0,1,1,0,1,0,0,9.13,9.13,9.13,0.14,1.49,0,0.4,1
"1369","SAM.BENNETT","2017-04-17","CGY","C",14.31,3,3,3,0.11,0,3,8,0,0,4,0,0,1,0,12.58,12.58,12.58,0.48,3.78,0,0.27,0
"1370","SAM.BENNETT","2017-04-15","CGY","C",9.2,2,2,2,0.32,1,5,5,0,0,4,1,0,0,0,13.04,13.04,13.04,2.06,15.78,6.52,0.5,0
"1371","SAM.BENNETT","2017-04-13","CGY","C",11.62,3,3,2,0.27,1,5,9,1,0,3,1,1,0,0,15.49,15.49,10.33,1.42,9.14,5.16,0.36,-1
"1372","SAM.GAGNER","2017-04-20","CBJ","C",8.15,1,1,1,0.04,0,0,3,0,0,1,0,0,0,0,7.36,7.36,7.36,0.29,3.9,0,0,0
"1373","SAM.GAGNER","2017-04-18","CBJ","C",7.14,2,1,1,0.07,0,0,0,0,0,2,0,0,0,0,16.81,8.4,8.4,0.59,6.99,0,NA,0
"1374","SAM.GAGNER","2017-04-16","CBJ","C",11.12,3,2,1,0.15,1,4,6,0,1,0,0,0,0,1,16.19,10.79,5.4,0.79,7.3,5.4,0.4,1
"1375","SAM.GAGNER","2017-04-14","CBJ","C",8.98,2,2,2,0.2,1,1,6,0,0,4,0,0,0,0,13.36,13.36,13.36,1.35,10.07,6.68,0.14,0
"1376","SAM.GAGNER","2017-04-12","CBJ","C",10.63,1,1,1,0.02,0,5,9,0,0,2,3,0,0,1,5.64,5.64,5.64,0.1,1.72,0,0.36,0
"1377","SAMI.VATANEN","2017-04-13","ANA","D",13.89,3,1,1,0.02,0,0,0,0,1,2,3,0,0,0,12.96,4.32,4.32,0.11,2.47,0,NA,1
"1378","SCOTT.HARRINGTON","2017-04-16","CBJ","D",15.4,4,2,2,0.03,0,0,0,0,0,1,5,0,0,1,15.58,7.79,7.79,0.1,1.33,0,NA,0
"1379","SCOTT.HARRINGTON","2017-04-14","CBJ","D",10.36,2,2,1,0.02,0,0,0,0,0,2,0,0,0,1,11.58,11.58,5.79,0.12,1,0,NA,0
"1380","SCOTT.HARRINGTON","2017-04-12","CBJ","D",6.63,1,0,0,0,0,0,0,0,0,3,2,0,0,0,9.05,0,0,0,NA,0,NA,0
"1381","SCOTT.HARTNELL","2017-04-20","CBJ","L",7.56,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,0,NA,0
"1382","SCOTT.HARTNELL","2017-04-16","CBJ","L",10.46,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,NA,0,NA,0
"1383","SCOTT.HARTNELL","2017-04-14","CBJ","L",9.56,4,2,1,0.03,0,0,0,0,0,1,2,0,0,0,25.1,12.55,6.28,0.19,1.55,0,NA,0
"1384","SCOTT.HARTNELL","2017-04-12","CBJ","L",10.47,2,2,2,0.16,1,0,0,0,0,5,0,0,0,0,11.46,11.46,11.46,0.91,7.9,5.73,NA,0
"1385","SCOTTIE.UPSHALL","2017-04-26","STL","R",9.11,3,3,2,0.12,0,0,0,0,0,4,4,1,0,0,19.76,19.76,13.17,0.77,3.89,0,NA,0
"1386","SCOTTIE.UPSHALL","2017-04-22","STL","R",8.81,3,2,2,0.03,0,0,0,1,0,0,1,0,0,1,20.43,13.62,13.62,0.21,1.57,0,NA,-1
"1387","SCOTTIE.UPSHALL","2017-04-19","STL","R",9.2,1,1,1,0.02,0,0,0,0,0,2,1,0,0,0,6.52,6.52,6.52,0.1,1.57,0,NA,0
"1388","SCOTTIE.UPSHALL","2017-04-16","STL","R",8.19,1,1,1,0.01,0,0,0,0,0,1,0,0,0,0,7.33,7.33,7.33,0.09,1.2,0,NA,0
"1389","SCOTTIE.UPSHALL","2017-04-14","STL","R",11.05,2,2,1,0.04,0,0,0,0,1,4,0,0,0,0,10.86,10.86,5.43,0.21,1.97,0,NA,1
"1390","SCOTTIE.UPSHALL","2017-04-12","STL","R",13.34,0,0,0,0,0,0,0,0,0,2,3,1,0,0,0,0,0,0,NA,0,NA,0
"1391","SCOTT.WILSON","2017-04-27","PIT","C",12.42,0,0,0,0,0,0,0,0,1,1,4,0,1,1,0,0,0,0,NA,0,NA,1
"1392","SCOTT.WILSON","2017-04-20","PIT","C",12.42,3,2,1,0.15,0,0,0,0,0,4,1,0,0,2,14.49,9.66,4.83,0.72,7.45,0,NA,0
"1393","SCOTT.WILSON","2017-04-18","PIT","C",7.87,1,1,0,0.2,1,0,0,0,0,0,0,0,0,0,7.62,7.62,0,1.56,20.42,7.62,NA,0
"1394","SCOTT.WILSON","2017-04-16","PIT","C",13.63,6,5,4,0.17,0,0,0,0,0,2,1,1,0,1,26.41,22.01,17.61,0.75,3.42,0,NA,0
"1395","SCOTT.WILSON","2017-04-14","PIT","C",11.87,2,0,0,0,0,0,0,0,0,2,2,0,0,2,10.11,0,0,0,NA,0,NA,0
"1396","SCOTT.WILSON","2017-04-12","PIT","C",9.43,2,2,1,0.19,1,0,0,0,0,4,4,0,0,0,12.73,12.73,6.36,1.22,9.57,6.36,NA,0
"1397","SEAN.KURALY","2017-04-23","BOS","C",14.57,2,2,1,0.05,0,1,7,1,1,1,3,1,0,0,8.24,8.24,4.12,0.19,2.28,0,0.12,0
"1398","SEAN.KURALY","2017-04-15","BOS","C",8.88,2,2,2,0.05,0,1,3,0,0,3,1,0,0,1,13.51,13.51,13.51,0.33,2.41,0,0.25,0
"1399","SEAN.KURALY","2017-04-12","BOS","C",7.02,1,1,1,0.02,0,1,2,0,0,2,3,1,0,0,8.55,8.55,8.55,0.15,1.76,0,0.33,0
"1400","SEAN.MONAHAN","2017-04-19","CGY","C",12.17,2,1,0,0.01,0,6,6,0,0,0,0,0,0,0,9.86,4.93,0,0.06,1.24,0,0.5,0
"1401","SEAN.MONAHAN","2017-04-17","CGY","C",14.31,2,1,1,0.1,1,10,10,0,1,1,0,0,1,1,8.39,4.19,4.19,0.43,10.18,4.19,0.5,1
"1402","SEAN.MONAHAN","2017-04-15","CGY","C",13.15,3,1,0,0.13,1,5,8,0,0,1,1,2,0,0,13.69,4.56,0,0.58,12.65,4.56,0.38,0
"1403","SEAN.MONAHAN","2017-04-13","CGY","C",10.93,3,3,0,0.32,3,6,9,0,1,0,0,0,1,0,16.47,16.47,0,1.75,10.63,16.47,0.4,1
"1404","SETH.JONES","2017-04-20","CBJ","D",18.37,4,3,3,0.24,1,0,0,0,0,2,3,2,0,0,13.06,9.8,9.8,0.77,7.9,3.27,NA,0
"1405","SETH.JONES","2017-04-18","CBJ","D",19.99,4,4,1,0.14,1,0,0,0,0,0,1,0,0,2,12.01,12.01,3,0.43,3.6,3,NA,0
"1406","SETH.JONES","2017-04-16","CBJ","D",24.67,4,2,2,0.02,0,0,0,0,0,2,3,1,2,3,9.73,4.86,4.86,0.04,0.78,0,NA,0
"1407","SETH.JONES","2017-04-14","CBJ","D",19.24,7,4,2,0.11,0,0,0,0,0,3,4,0,0,1,21.83,12.47,6.24,0.34,2.69,0,NA,0
"1408","SETH.JONES","2017-04-12","CBJ","D",19.79,1,1,0,0.01,0,0,0,0,0,1,5,0,0,0,3.03,3.03,0,0.03,1.09,0,NA,0
"1409","SHEA.THEODORE","2017-04-26","ANA","D",14.77,3,2,1,0.03,0,0,0,0,0,0,0,3,0,1,12.19,8.12,4.06,0.11,1.38,0,NA,0
"1410","SHEA.THEODORE","2017-04-19","ANA","D",16.08,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.73,0,0,0,NA,0,NA,0
"1411","SHEA.THEODORE","2017-04-17","ANA","D",18.89,8,6,4,0.13,0,0,0,0,0,0,1,1,0,2,25.41,19.06,12.71,0.42,2.23,0,NA,0
"1412","SHEA.THEODORE","2017-04-15","ANA","D",14.38,5,3,0,0.08,0,0,0,0,0,0,4,1,0,0,20.86,12.52,0,0.32,2.59,0,NA,0
"1413","SHEA.THEODORE","2017-04-13","ANA","D",12.27,3,2,1,0.13,1,0,0,0,0,1,1,0,0,3,14.67,9.78,4.89,0.62,6.33,4.89,NA,0
"1414","SHEA.WEBER","2017-04-22","MTL","D",19.02,6,4,3,0.06,0,0,0,0,1,2,1,0,0,1,18.93,12.62,9.46,0.2,1.59,0,NA,1
"1415","SHEA.WEBER","2017-04-20","MTL","D",24.25,3,0,0,0,0,0,0,0,0,3,1,1,0,7,7.42,0,0,0,NA,0,NA,0
"1416","SHEA.WEBER","2017-04-18","MTL","D",19.52,1,0,0,0,0,0,0,0,0,2,2,1,0,2,3.07,0,0,0,NA,0,NA,0
"1417","SHEA.WEBER","2017-04-16","MTL","D",19.8,2,2,1,0.03,0,0,0,0,0,3,4,1,0,1,6.06,6.06,3.03,0.08,1.26,0,NA,0
"1418","SHEA.WEBER","2017-04-14","MTL","D",24.04,6,5,4,0.08,0,0,0,0,0,3,5,0,0,4,14.98,12.48,9.98,0.2,1.64,0,NA,0
"1419","SHEA.WEBER","2017-04-12","MTL","D",15.75,9,5,4,0.09,0,0,0,0,0,2,4,1,1,1,34.29,19.05,15.24,0.36,1.87,0,NA,0
"1420","SIDNEY.CROSBY","2017-04-27","PIT","C",13.4,6,6,5,0.47,1,10,11,0,0,0,1,1,1,0,26.87,26.87,22.39,2.12,7.91,4.48,0.48,0
"1421","SIDNEY.CROSBY","2017-04-20","PIT","C",14.35,3,2,2,0.1,0,8,2,0,0,0,1,1,2,0,12.54,8.36,8.36,0.44,5.21,0,0.8,0
"1422","SIDNEY.CROSBY","2017-04-18","PIT","C",15.27,0,0,0,0,0,9,10,0,0,1,0,0,0,0,0,0,0,0,NA,0,0.47,0
"1423","SIDNEY.CROSBY","2017-04-16","PIT","C",20.81,7,5,4,0.66,3,9,12,0,0,3,5,0,2,0,20.18,14.42,11.53,1.9,13.18,8.65,0.43,0
"1424","SIDNEY.CROSBY","2017-04-14","PIT","C",13.93,5,5,4,0.46,2,7,7,0,0,0,3,0,0,0,21.54,21.54,17.23,2,9.29,8.61,0.5,0
"1425","SIDNEY.CROSBY","2017-04-12","PIT","C",13.96,2,1,1,0.02,0,9,9,0,0,1,2,0,0,0,8.6,4.3,4.3,0.07,1.53,0,0.5,0
"1426","SONNY.MILANO","2017-04-16","CBJ","L",6.79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,NA,0
"1427","STEVE.OTT","2017-04-22","MTL","C",8.14,0,0,0,0,0,3,3,0,0,3,1,0,0,0,0,0,0,0,NA,0,0.5,0
"1428","STEVE.OTT","2017-04-20","MTL","C",13.48,0,0,0,0,0,1,2,0,0,7,3,0,1,0,0,0,0,0,NA,0,0.33,0
"1429","STEVE.OTT","2017-04-18","MTL","C",11.5,1,0,0,0,0,3,3,0,0,4,1,2,0,0,5.22,0,0,0,NA,0,0.5,0
"1430","STEVE.OTT","2017-04-16","MTL","C",9.42,2,1,1,0.15,1,4,1,0,0,2,0,0,0,0,12.74,6.37,6.37,0.93,14.66,6.37,0.8,0
"1431","STEVE.OTT","2017-04-14","MTL","C",11.71,1,1,1,0.07,0,4,6,0,1,4,5,1,0,2,5.12,5.12,5.12,0.37,7.15,0,0.4,1
"1432","STEVE.OTT","2017-04-12","MTL","C",9.89,1,1,1,0.08,0,3,5,0,0,3,1,1,0,0,6.07,6.07,6.07,0.51,8.39,0,0.38,0
"1433","TANNER.GLASS","2017-04-16","NYR","L",7.37,1,0,0,0,0,0,0,0,0,3,0,0,0,1,8.14,0,0,0,NA,0,NA,0
"1434","TANNER.GLASS","2017-04-14","NYR","L",12.42,2,2,0,0.06,0,0,0,0,0,10,3,0,0,0,9.66,9.66,0,0.29,3.01,0,NA,0
"1435","TANNER.GLASS","2017-04-12","NYR","L",8.01,1,1,1,0.02,0,0,0,0,0,2,4,0,0,0,7.49,7.49,7.49,0.14,1.8,0,NA,0
"1436","TANNER.KERO","2017-04-20","CHI","C",12.45,2,1,0,0.12,1,10,5,0,0,0,3,1,0,1,9.64,4.82,0,0.59,12.24,4.82,0.67,0
"1437","TANNER.KERO","2017-04-17","CHI","C",12.09,1,0,0,0,0,5,3,0,0,0,1,0,1,1,4.96,0,0,0,NA,0,0.62,0
"1438","TANNER.KERO","2017-04-15","CHI","C",9.73,2,1,1,0.01,0,2,5,0,0,2,1,1,1,1,12.33,6.17,6.17,0.06,0.89,0,0.29,0
"1439","TANNER.KERO","2017-04-13","CHI","C",12.2,5,3,3,0.1,0,3,1,0,0,6,3,0,1,0,24.59,14.75,14.75,0.51,3.48,0,0.75,0
"1440","TIMO.MEIER","2017-04-20","S.J","R",14.11,2,2,1,0.04,0,0,0,0,0,1,1,0,0,2,8.5,8.5,4.25,0.15,1.75,0,NA,0
"1441","TIMO.MEIER","2017-04-18","S.J","R",11.25,5,4,3,0.5,3,0,1,0,1,2,3,0,2,0,26.67,21.33,16,2.67,12.51,16,0,1
"1442","TIMO.MEIER","2017-04-16","S.J","R",12.16,4,4,3,0.23,1,0,0,0,0,9,1,0,0,0,19.74,19.74,14.8,1.12,5.65,4.93,NA,0
"1443","TIMO.MEIER","2017-04-14","S.J","R",9.76,2,0,0,0,0,0,0,0,0,1,2,1,0,0,12.3,0,0,0,NA,0,NA,0
"1444","TIMO.MEIER","2017-04-12","S.J","R",10.21,5,4,3,0.23,1,0,0,0,1,4,4,0,1,0,29.38,23.51,17.63,1.34,5.71,5.88,NA,1
"1445","TIM.SCHALLER","2017-04-23","BOS","C",14.23,4,4,3,0.11,0,0,0,0,0,2,2,0,0,0,16.87,16.87,12.65,0.47,2.78,0,NA,0
"1446","TIM.SCHALLER","2017-04-19","BOS","C",11.21,1,1,1,0.02,0,0,0,0,0,3,0,0,0,0,5.35,5.35,5.35,0.09,1.73,0,NA,0
"1447","TIM.SCHALLER","2017-04-17","BOS","C",12.21,0,0,0,0,0,2,3,0,1,2,3,0,1,1,0,0,0,0,NA,0,0.4,1
"1448","TIM.SCHALLER","2017-04-15","BOS","C",9.56,2,1,0,0.02,0,0,0,0,0,2,4,1,1,0,12.55,6.28,0,0.12,1.97,0,NA,0
"1449","TIM.SCHALLER","2017-04-12","BOS","C",9.09,3,2,1,0.1,0,1,0,0,0,2,1,0,1,1,19.8,13.2,6.6,0.64,4.84,0,1,0
"1450","TJ.BRODIE","2017-04-19","CGY","D",18.58,2,2,2,0.1,0,0,0,0,0,1,1,0,2,1,6.46,6.46,6.46,0.32,4.9,0,NA,0
"1451","TJ.BRODIE","2017-04-17","CGY","D",18.14,4,2,0,0.1,0,0,0,0,0,0,1,0,0,1,13.23,6.62,0,0.34,5.22,0,NA,0
"1452","TJ.BRODIE","2017-04-15","CGY","D",15.12,6,6,5,0.12,0,0,0,1,0,0,2,0,0,2,23.81,23.81,19.84,0.49,2.05,0,NA,-1
"1453","TJ.BRODIE","2017-04-13","CGY","D",12.66,3,2,1,0.09,0,0,0,0,0,1,0,0,1,1,14.22,9.48,4.74,0.42,4.45,0,NA,0
"1454","T.J..OSHIE","2017-04-27","WSH","C",17.52,2,0,0,0,0,1,0,0,0,3,0,0,1,1,6.85,0,0,0,NA,0,1,0
"1455","T.J..OSHIE","2017-04-23","WSH","C",17.3,6,5,5,0.27,0,0,2,0,1,1,0,1,1,3,20.81,17.34,17.34,0.93,5.39,0,0,1
"1456","T.J..OSHIE","2017-04-19","WSH","C",16.85,6,4,3,0.43,2,4,1,0,0,2,0,0,1,1,21.36,14.24,10.68,1.53,10.75,7.12,0.8,0
"1457","T.J..OSHIE","2017-04-17","WSH","C",12.39,1,1,1,0.03,0,0,0,0,0,3,0,1,1,1,4.84,4.84,4.84,0.14,2.8,0,NA,0
"1458","T.J..OSHIE","2017-04-15","WSH","C",21.3,8,3,1,0.27,1,0,4,0,1,7,4,1,2,2,22.54,8.45,2.82,0.75,8.84,2.82,0,1
"1459","T.J..OSHIE","2017-04-13","WSH","C",17.27,2,2,1,0.08,0,0,2,0,0,1,0,0,0,1,6.95,6.95,3.47,0.27,3.88,0,0,0
"1460","TOMAS.HERTL","2017-04-22","S.J","C",13.4,3,2,1,0.11,1,6,4,0,1,0,2,0,0,2,13.43,8.96,4.48,0.48,5.41,4.48,0.6,1
"1461","TOMAS.HERTL","2017-04-20","S.J","C",21.68,4,4,3,0.16,1,5,9,0,0,0,4,0,1,0,11.07,11.07,8.3,0.44,3.94,2.77,0.36,0
"1462","TOMAS.HERTL","2017-04-18","S.J","C",11.46,3,3,1,0.22,1,5,2,0,0,2,1,0,1,0,15.71,15.71,5.24,1.16,7.37,5.24,0.71,0
"1463","TOMAS.HERTL","2017-04-16","S.J","C",15.17,3,0,0,0,0,8,4,0,0,7,1,1,0,1,11.87,0,0,0,NA,0,0.67,0
"1464","TOMAS.HERTL","2017-04-14","S.J","C",11.62,3,3,2,0.12,0,4,4,0,0,2,2,0,0,2,15.49,15.49,10.33,0.6,3.84,0,0.5,0
"1465","TOMAS.HERTL","2017-04-12","S.J","C",12.54,6,5,4,0.65,2,3,3,0,0,1,7,0,0,0,28.71,23.92,19.14,3.13,13.07,9.57,0.5,0
"1466","TOMAS.PLEKANEC","2017-04-22","MTL","C",13.73,4,2,1,0.21,1,6,5,0,0,0,3,0,1,1,17.48,8.74,4.37,0.9,10.33,4.37,0.55,0
"1467","TOMAS.PLEKANEC","2017-04-20","MTL","C",17.71,4,3,3,0.18,1,11,10,0,0,2,1,3,0,1,13.55,10.16,10.16,0.62,6.08,3.39,0.52,0
"1468","TOMAS.PLEKANEC","2017-04-18","MTL","C",13.03,2,1,1,0.07,0,10,7,0,0,2,3,0,0,0,9.21,4.6,4.6,0.32,6.95,0,0.59,0
"1469","TOMAS.PLEKANEC","2017-04-16","MTL","C",12.56,5,4,3,0.16,0,7,5,0,0,0,1,0,0,2,23.89,19.11,14.33,0.74,3.88,0,0.58,0
"1470","TOMAS.PLEKANEC","2017-04-14","MTL","C",15.07,3,3,2,0.09,0,12,8,0,0,2,2,1,0,1,11.94,11.94,7.96,0.35,2.94,0,0.6,0
"1471","TOMAS.PLEKANEC","2017-04-12","MTL","C",10.13,0,0,0,0,0,8,3,0,0,2,0,3,1,0,0,0,0,0,NA,0,0.73,0
"1472","TOM.KUHNHACKL","2017-04-27","PIT","R",12.14,0,0,0,0,0,0,0,0,0,2,4,0,0,2,0,0,0,0,NA,0,NA,0
"1473","TOM.KUHNHACKL","2017-04-20","PIT","R",9.41,1,1,0,0.02,0,0,0,1,0,1,1,0,0,0,6.38,6.38,0,0.13,2.05,0,NA,-1
"1474","TOM.KUHNHACKL","2017-04-18","PIT","R",8.11,4,3,2,0.4,1,0,0,0,0,3,1,0,1,0,29.59,22.19,14.8,2.96,13.36,7.4,NA,0
"1475","TOM.KUHNHACKL","2017-04-16","PIT","R",12.5,3,2,2,0.54,2,0,0,0,1,3,1,0,1,0,14.4,9.6,9.6,2.6,27.11,9.6,NA,1
"1476","TOM.KUHNHACKL","2017-04-14","PIT","R",8.04,3,3,3,0.39,1,0,0,0,1,6,4,0,0,0,22.39,22.39,22.39,2.9,12.96,7.46,NA,1
"1477","TOM.KUHNHACKL","2017-04-12","PIT","R",10.66,2,1,0,0.08,0,0,0,0,0,5,2,0,0,0,11.26,5.63,0,0.48,8.48,0,NA,0
"1478","TOMMY.CROSS","2017-04-17","BOS","D",10.6,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,0,0,0,NA,0,NA,0
"1479","TOMMY.WINGELS","2017-04-27","OTT","C",10.6,3,3,3,0.15,1,0,0,0,0,2,3,0,0,0,16.98,16.98,16.98,0.83,4.91,5.66,NA,0
"1480","TOMMY.WINGELS","2017-04-23","OTT","C",11.11,3,2,0,0.03,0,1,1,0,1,2,3,0,1,0,16.2,10.8,0,0.19,1.72,0,0.5,1
"1481","TOMMY.WINGELS","2017-04-12","OTT","C",9.71,3,3,3,0.35,2,3,3,0,0,3,4,0,0,0,18.54,18.54,18.54,2.14,11.52,12.36,0.5,0
"1482","TOM.PYATT","2017-04-19","OTT","C",0.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,NA,0,NA,0
"1483","TOM.PYATT","2017-04-17","OTT","C",10.92,4,4,1,0.17,1,0,0,0,0,1,2,0,0,0,21.98,21.98,5.49,0.91,4.13,5.49,NA,0
"1484","TOM.PYATT","2017-04-15","OTT","C",10.67,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,NA,0,NA,0
"1485","TOM.PYATT","2017-04-12","OTT","C",13.5,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,0,0,0,NA,0,NA,0
"1486","TOM.WILSON","2017-04-27","WSH","R",11.55,2,2,2,0.1,0,0,0,0,0,5,2,0,0,0,10.39,10.39,10.39,0.54,5.2,0,NA,0
"1487","TOM.WILSON","2017-04-23","WSH","R",14.66,0,0,0,0,0,0,0,0,0,4,5,2,0,2,0,0,0,0,NA,0,NA,0
"1488","TOM.WILSON","2017-04-19","WSH","R",10.87,5,5,3,0.24,1,0,0,0,0,0,6,0,0,0,27.6,27.6,16.56,1.34,4.86,5.52,NA,0
"1489","TOM.WILSON","2017-04-17","WSH","R",9.77,1,1,1,0.1,1,0,0,0,0,3,3,0,1,0,6.14,6.14,6.14,0.64,10.4,6.14,NA,0
"1490","TOM.WILSON","2017-04-15","WSH","R",13.94,4,4,3,0.25,1,0,0,0,1,4,5,2,2,0,17.22,17.22,12.91,1.09,6.34,4.3,NA,1
"1491","TOM.WILSON","2017-04-13","WSH","R",12.52,3,2,1,0.08,0,0,0,0,0,5,4,2,3,0,14.38,9.58,4.79,0.37,3.87,0,NA,0
"1492","TORREY.MITCHELL","2017-04-20","MTL","C",11.82,1,1,0,0.05,0,2,5,0,0,1,2,0,1,0,5.08,5.08,0,0.24,4.75,0,0.29,0
"1493","TORREY.MITCHELL","2017-04-18","MTL","C",10.21,2,2,2,0.15,1,2,3,0,0,0,0,0,0,0,11.75,11.75,11.75,0.89,7.6,5.88,0.4,0
